pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher_1,fielder_2_1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,barrel
FF,2019-06-13,91.7,-2.5112,4.8965,Josh Bell,605137,527054,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,B,NA,NA,0,0,2019,-0.4372,0.8835,-0.3142,1.0882,NA,668804,NA,2,1,Top,NA,NA,NA,NA,435263,NA,190613_162726,6.5204,-133.5591,-5.7934,-6.4902,24.2486,-20.5775,3.8175,1.887,NA,NA,NA,92.593,2254,6.423,567201,527054,435263,518692,645277,518626,621020,459964,660670,455976,54.0765,NA,NA,NA,NA,NA,NA,NA,4,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
FF,2019-06-12,95.4,-1.2568,5.3052,Josh Bell,605137,657097,walk,ball,NA,NA,NA,NA,12,Josh Bell walks.,R,L,R,ATL,PIT,B,NA,NA,3,2,2019,-0.8288,1.4409,0.2348,4.6581,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043523,5.6586,-138.6553,0.779,-11.6996,31.3727,-14.4907,3.7035,1.7904,NA,NA,NA,94.127,2378,5.636,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.863,NA,NA,0.7,1,0,0,NA,99,9,4-Seam Fastball,7,7,7,7,7,7,7,7,Strategic,Standard,NA
FF,2019-06-12,95.9,-1.2644,5.2208,Josh Bell,605137,657097,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,-1.053,1.2064,0.3422,2.3077,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043458,6.6406,-139.5599,-4.8719,-15.24,29.2996,-15.4863,3.61,1.74,182,73.8,26,96.349,2354,6.392,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.1076,NA,NA,NA,NA,NA,NA,NA,99,8,4-Seam Fastball,7,7,7,7,7,7,7,7,Strategic,Standard,0
CU,2019-06-12,81.6,-1.2788,5.4161,Josh Bell,605137,657097,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,0.5018,-0.688,-0.8981,1.9974,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043423,-0.0691,-118.763,0.0909,4.6252,20.7334,-38.7587,3.61,1.74,NA,NA,NA,80.507,2249,5.331,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,55.1683,NA,NA,NA,NA,NA,NA,NA,99,7,Curveball,7,7,7,7,7,7,7,7,Standard,Standard,NA
CU,2019-06-12,82.4,-1.3288,5.3663,Josh Bell,605137,657097,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,0.903,-0.3908,0.7602,2.1875,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043331,3.0073,-119.993,-0.0513,8.0227,20.7708,-36.0918,3.61,1.74,4,67.1,-30,81.686,2269,5.53,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.9691,NA,NA,NA,NA,NA,NA,NA,99,6,Curveball,7,7,7,7,7,7,7,7,Standard,Standard,0
FF,2019-06-12,95.6,-1.3074,5.3467,Josh Bell,605137,657097,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,ATL,PIT,S,NA,NA,3,1,2019,-0.9473,1.3405,0.1932,2.7461,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043304,5.9856,-139.0866,-4.1863,-13.3752,29.1837,-14.3723,3.61,1.74,NA,NA,NA,94.996,2301,5.804,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.6951,NA,NA,NA,NA,NA,NA,NA,99,5,4-Seam Fastball,7,7,7,7,7,7,7,7,Standard,Standard,NA
FF,2019-06-12,94.2,-1.0848,5.3642,Josh Bell,605137,657097,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,ATL,PIT,B,NA,NA,2,1,2019,-1.0607,1.4756,1.171,2.3618,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043241,8.1075,-136.9277,-5.2937,-14.8911,28.5293,-12.9285,3.6324,1.755,NA,NA,NA,93.702,2429,5.929,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.5701,NA,NA,NA,NA,NA,NA,NA,99,4,4-Seam Fastball,7,7,7,7,7,7,7,7,Standard,Standard,NA
CH,2019-06-12,85.8,-1.309,5.3746,Josh Bell,605137,657097,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,ATL,PIT,S,NA,NA,2,0,2019,-1.5985,0.8214,-0.772,2.467,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043215,4.4609,-124.8829,-2.2753,-17.5028,24.5106,-23.4033,3.61,1.74,137,71.9,16,85.665,2361,6.132,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.3678,NA,NA,NA,NA,NA,NA,NA,99,3,Changeup,7,7,7,7,7,7,7,7,Standard,Standard,0
CH,2019-06-12,86.7,-1.3294,5.3544,Josh Bell,605137,657097,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,ATL,PIT,B,NA,NA,1,0,2019,-1.7172,0.8083,1.153,0.5833,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043150,9.3563,-125.7924,-6.7652,-19.9913,25.6686,-22.5096,3.7296,1.7699,NA,NA,NA,86.183,2520,6.134,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,54.3651,NA,NA,NA,NA,NA,NA,NA,99,2,Changeup,7,7,7,7,7,7,7,7,Standard,Standard,NA
FF,2019-06-12,96.7,-1.2821,5.3368,Josh Bell,605137,657097,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,B,NA,NA,0,0,2019,-1.2621,1.3521,-1.0589,2.4605,NA,NA,NA,2,11,Top,NA,NA,NA,NA,435263,NA,190613_043131,3.3237,-140.6293,-5.0171,-17.0052,31.6886,-13.8861,3.7371,1.8373,NA,NA,NA,95.272,2423,5.48,567200,657097,435263,518692,645277,518626,621020,663586,660670,455976,55.0193,NA,NA,NA,NA,NA,NA,NA,99,1,4-Seam Fastball,7,7,7,7,7,7,7,7,Standard,Standard,NA
SL,2019-06-12,86,-2.8169,6.2651,Josh Bell,605137,592426,home_run,hit_into_play_score,NA,NA,NA,NA,5,Josh Bell homers (19) on a fly ball to center field.,R,L,R,ATL,PIT,X,NA,fly_ball,2,1,2019,0.2972,-0.4638,0.0415,2.4335,NA,NA,NA,1,9,Top,127.42,23.68,NA,NA,452095,NA,190613_034038,6.1626,-125.2736,-2.0031,2.0658,21.6755,-36.9104,3.61,1.74,414,101,27,86.255,2685,6.076,567200,592426,452095,518692,645277,518626,621020,663586,660670,455976,54.4231,0.695,1.27,2,1,0,3,6,81,4,Slider,6,6,6,6,6,6,6,6,Standard,Standard,1
CU,2019-06-12,85.2,-3.0361,6.2365,Josh Bell,605137,592426,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,ATL,PIT,B,NA,NA,1,1,2019,0.7826,-1.1948,0.7259,0.5574,NA,NA,NA,1,9,Top,NA,NA,NA,NA,452095,NA,190613_034011,7.2254,-123.8077,-4.6126,6.4487,25.0407,-43.5591,3.6024,1.74,NA,NA,NA,84.418,2831,5.884,567200,592426,452095,518692,645277,518626,621020,663586,660670,455976,54.6153,NA,NA,NA,NA,NA,NA,NA,81,3,Curveball,6,6,6,6,6,6,6,6,Standard,Standard,NA
FF,2019-06-12,96,-2.4758,6.3456,Josh Bell,605137,592426,NA,called_strike,NA,NA,NA,NA,4,NA,R,L,R,ATL,PIT,S,NA,NA,1,0,2019,-0.6547,1.5012,-0.7647,2.3873,NA,NA,NA,1,9,Top,NA,NA,NA,NA,452095,NA,190613_033954,6.0521,-139.6462,-8.3581,-9.9691,30.2818,-10.7079,3.6176,1.74,NA,NA,NA,96.623,2401,6.581,567200,592426,452095,518692,645277,518626,621020,663586,660670,455976,53.9187,NA,NA,NA,NA,NA,NA,NA,81,2,4-Seam Fastball,6,6,6,6,6,6,6,6,Standard,Standard,NA
SL,2019-06-12,88.7,-2.9408,6.1568,Josh Bell,605137,592426,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,ATL,PIT,B,NA,NA,0,0,2019,-0.006,-0.4625,0.1499,0.9076,NA,NA,NA,1,9,Top,NA,NA,NA,NA,452095,NA,190613_033938,7.5398,-128.9563,-5.8388,-1.4994,24.4938,-36.4248,3.6024,1.74,NA,NA,NA,88.682,2622,6.134,567200,592426,452095,518692,645277,518626,621020,663586,660670,455976,54.3655,NA,NA,NA,NA,NA,NA,NA,81,1,Slider,6,6,6,6,6,6,6,6,Standard,Standard,NA
FC,2019-06-12,85.3,-0.9884,5.6012,Josh Bell,605137,458708,field_out,hit_into_play,NA,NA,NA,NA,8,Josh Bell pops out to first baseman Freddie Freeman.,R,L,R,ATL,PIT,X,3,popup,0,0,2019,0.3624,0.756,-0.0572,1.9466,NA,NA,NA,0,7,Top,172.31,150.63,NA,NA,452095,NA,190613_015655,1.4653,-124.1937,-3.7909,3.3989,20.0862,-24.2022,3.61,1.74,NA,80,69,84.13,2600,5.065,567200,458708,452095,518692,645277,518626,621020,663586,660670,455976,55.4347,0,0,0,1,0,0,3,62,1,Cutter,6,6,6,6,6,6,6,6,Standard,Standard,0
FF,2019-06-12,94.4,-2.2716,5.965,Josh Bell,605137,647336,strikeout,called_strike,NA,NA,NA,NA,7,Josh Bell called out on strikes.,R,L,R,ATL,PIT,S,2,NA,2,2,2019,-0.3359,0.9821,-0.5157,2.2019,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_011028,5.1466,-137.2472,-6.0995,-5.0732,26.1597,-19.2904,3.706,1.7917,NA,NA,NA,92.679,2437,5.004,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.4955,NA,NA,0,1,0,0,NA,45,7,4-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,NA
CH,2019-06-12,80.8,-2.0089,6.279,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,S,NA,NA,2,2,2019,-1.4145,0.9015,-1.3551,1.127,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_011001,3.9744,-117.4048,-6.409,-13.4185,20.2588,-23.1935,3.61,1.74,NA,NA,NA,79.668,2175,5.389,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.111,NA,NA,NA,NA,NA,NA,NA,45,6,Changeup,6,5,5,6,5,6,5,6,Standard,Standard,NA
FF,2019-06-12,94.3,-2.0628,6.0274,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,12,NA,R,L,R,ATL,PIT,S,NA,NA,2,2,2019,-0.4424,1.1058,0.2617,3.9273,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_010939,6.7899,-137.0363,-2.0758,-6.7263,27.9833,-18.6693,3.61,1.74,216,75.4,34,92.212,2406,4.944,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.5553,NA,NA,NA,NA,NA,NA,NA,45,5,4-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,0
CH,2019-06-12,81.8,-1.8797,6.4151,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,ATL,PIT,S,NA,NA,2,1,2019,-1.0539,0.9891,0.2824,2.1977,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_010903,6.6125,-118.7796,-4.6917,-10.6919,19.7209,-22.6391,3.61,1.74,35,78.1,-1,80.107,2080,4.945,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.5543,NA,NA,NA,NA,NA,NA,NA,45,4,Changeup,6,5,5,6,5,6,5,6,Standard,Standard,0
SL,2019-06-12,82.8,-1.8234,6.5322,Josh Bell,605137,647336,NA,ball,NA,NA,NA,NA,14,NA,R,L,R,ATL,PIT,B,NA,NA,1,1,2019,0.4623,-0.2216,1.1748,1.7711,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_010847,5.8147,-120.3209,-3.909,3.2352,21.4134,-33.7994,3.6026,1.74,NA,NA,NA,80.655,2822,4.713,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.7864,NA,NA,NA,NA,NA,NA,NA,45,3,Slider,6,5,5,6,5,6,5,6,Standard,Standard,NA
FF,2019-06-12,92.3,-2.0811,6.17,Josh Bell,605137,647336,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,B,NA,NA,0,1,2019,-0.6083,1.0052,-0.5669,5.1767,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_010831,5.0069,-134.2404,1.1167,-8.0876,26.0894,-20.8821,3.6026,1.74,NA,NA,NA,90.799,2405,5.178,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.3217,NA,NA,NA,NA,NA,NA,NA,45,2,4-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,NA
FT,2019-06-12,92.9,-1.9525,6.2553,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,ATL,PIT,S,NA,NA,0,0,2019,-1.3959,0.7206,-0.5024,3.0173,NA,NA,NA,0,5,Top,NA,NA,NA,NA,452095,NA,190613_010818,6.4605,-135.05,-3.9832,-17.7202,25.8567,-23.1494,3.61,1.74,221,78.7,55,91.236,2238,5.069,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.4307,NA,NA,NA,NA,NA,NA,NA,45,1,2-Seam Fastball,6,5,5,6,5,6,5,6,Standard,Standard,0
CH,2019-06-12,81.3,-1.8972,6.326,Josh Bell,605137,647336,field_out,hit_into_play,NA,NA,NA,NA,13,Josh Bell lines out to right fielder Nick Markakis.,R,L,R,ATL,PIT,X,9,line_drive,1,2,2019,-1.1723,0.8262,-0.4487,1.5819,NA,621028,516782,1,3,Top,183.34,89.33,NA,NA,452095,NA,190613_002343,5.2776,-118.1552,-5.4965,-11.5319,19.6654,-23.9895,3.61,1.74,293,83.7,25,80.05,2206,5.216,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.2834,0.147,0.166,0,1,0,0,3,26,4,Changeup,4,2,2,4,2,4,2,4,Standard,Standard,0
SL,2019-06-12,83.7,-1.7671,6.539,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,9,NA,R,L,R,ATL,PIT,S,NA,NA,1,1,2019,0.5312,-0.3134,0.5209,2.2677,NA,621028,516782,1,3,Top,NA,NA,NA,NA,452095,NA,190613_002305,4.1672,-121.685,-2.8562,4.3071,20.9824,-34.9112,3.61,1.74,NA,NA,NA,81.648,2765,4.682,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.8171,NA,NA,NA,NA,NA,NA,NA,26,3,Slider,4,2,2,4,2,4,2,4,Standard,Standard,NA
FF,2019-06-12,91.6,-1.9287,6.3472,Josh Bell,605137,647336,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,B,NA,NA,0,1,2019,-0.4308,1.1087,-0.6622,5.195,NA,621028,516782,1,3,Top,NA,NA,NA,NA,452095,NA,190613_002242,4.026,-133.3639,0.5587,-5.7771,25.2208,-19.6028,3.647,1.7622,NA,NA,NA,90.617,2255,5.391,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.1083,NA,NA,NA,NA,NA,NA,NA,26,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
SL,2019-06-12,85,-1.9341,6.4859,Josh Bell,605137,647336,NA,foul,NA,NA,NA,NA,7,NA,R,L,R,ATL,PIT,S,NA,NA,0,0,2019,0.3208,-0.3529,-0.3495,1.6693,NA,621028,516782,1,3,Top,NA,NA,NA,NA,452095,NA,190613_002215,3.0194,-123.6587,-4.2704,2.6108,21.5941,-35.1427,3.61,1.74,NA,NA,NA,83.021,NA,4.709,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.7904,NA,NA,NA,NA,NA,NA,NA,26,1,Slider,4,2,2,4,2,4,2,4,Standard,Standard,NA
FT,2019-06-12,92.9,-1.7951,6.4361,Josh Bell,605137,647336,single,hit_into_play_no_out,NA,NA,NA,NA,4,Josh Bell singles on a sharp ground ball to center fielder Ronald Acuna.,R,L,R,ATL,PIT,X,8,ground_ball,2,1,2019,-1.5405,0.7544,-0.3652,2.607,NA,NA,NA,0,2,Top,119.62,80.37,NA,NA,452095,NA,190612_235146,6.6728,-134.8284,-5.4776,-19.3569,26.4697,-22.519,3.61,1.74,69,114.3,2,90.86,2110,4.981,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.5189,0.616,0.581,0.9,1,1,0,4,13,4,2-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,0
CH,2019-06-12,79.2,-1.9047,6.5557,Josh Bell,605137,647336,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,B,NA,NA,1,1,2019,-1.4875,1.0898,-2.731,3.0569,NA,NA,NA,0,2,Top,NA,NA,NA,NA,452095,NA,190612_235124,0.7938,-115.1302,-2.725,-12.7324,20.7564,-22.743,3.6176,1.74,NA,NA,NA,77.197,2151,4.848,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.6511,NA,NA,NA,NA,NA,NA,NA,13,3,Changeup,3,0,0,3,0,3,0,3,Standard,Standard,NA
FT,2019-06-12,91.4,-2.0617,6.3264,Josh Bell,605137,647336,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,B,NA,NA,0,1,2019,-1.5775,0.6879,-2.0872,2.5442,NA,NA,NA,0,2,Top,NA,NA,NA,NA,452095,NA,190612_235108,3.0443,-132.8488,-4.9418,-18.3968,26.7388,-23.7003,3.6024,1.74,NA,NA,NA,89.107,2026,4.797,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.7026,NA,NA,NA,NA,NA,NA,NA,13,2,2-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,NA
FT,2019-06-12,90.2,-1.826,6.5562,Josh Bell,605137,647336,NA,called_strike,NA,NA,NA,NA,8,NA,R,L,R,ATL,PIT,S,NA,NA,0,0,2019,-1.571,0.5513,0.1676,1.649,NA,NA,NA,0,2,Top,NA,NA,NA,NA,452095,NA,190612_235053,7.846,-130.7514,-7.1422,-18.7008,25.2025,-25.0354,3.6024,1.74,NA,NA,NA,87.791,1963,4.799,567200,647336,452095,518692,645277,518626,621020,663586,660670,455976,55.7003,NA,NA,NA,NA,NA,NA,NA,13,1,2-Seam Fastball,3,0,0,3,0,3,0,3,Standard,Standard,NA
CH,2019-06-11,85.6,2.3582,5.1856,Josh Bell,605137,621345,field_out,hit_into_play,NA,NA,NA,NA,6,Josh Bell flies out to center fielder Ronald Acuna.,R,R,L,ATL,PIT,X,8,fly_ball,0,0,2019,1.1012,0.4372,0.7983,2.6165,NA,NA,621028,2,7,Top,141.94,56.42,NA,NA,435263,NA,190612_015034,-5.8728,-124.6315,-0.7676,12.5298,20.8071,-27.6464,3.51,1.65,339,92.9,36,86.067,1520,6.182,567199,621345,435263,518692,645277,518626,621020,663586,660670,455976,54.3171,0.068,0.13,0,1,0,0,3,59,1,Changeup,7,4,4,7,4,7,4,7,Standard,Standard,0
FT,2019-06-11,95.6,-2.0224,5.6606,Josh Bell,605137,592314,field_out,hit_into_play,NA,NA,NA,NA,6,Josh Bell flies out to left fielder Austin Riley.,R,L,R,ATL,PIT,X,7,fly_ball,0,0,2019,-1.0085,1.2227,0.5021,2.7915,NA,NA,516782,1,5,Top,66.77,111,NA,NA,435263,NA,190612_010204,8.827,-138.9277,-4.6657,-14.7627,27.8168,-15.6931,3.63,1.74,NA,89.2,39,95.365,2118,5.99,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.5094,0.005,0.008,0,1,0,0,3,40,1,2-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,0
FT,2019-06-11,95.6,-1.9316,5.6858,Josh Bell,605137,592314,walk,ball,NA,NA,NA,NA,14,Josh Bell walks.,R,L,R,ATL,PIT,B,NA,NA,3,2,2019,-1.4185,0.7115,0.8558,1.0885,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003516,10.4571,-138.6671,-8.0473,-20.4445,28.6404,-21.5476,3.5539,1.7095,NA,NA,NA,95.385,2240,6.171,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.3284,NA,NA,0.7,1,0,0,NA,28,9,2-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
FT,2019-06-11,96.2,-1.9541,5.6672,Josh Bell,605137,592314,NA,foul,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,-1.3749,0.853,-1.1397,2.7529,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003431,5.121,-139.8906,-3.9772,-18.7553,31.1403,-20.6084,3.63,1.74,10,83.9,-16,95.034,2222,5.62,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.8797,NA,NA,NA,NA,NA,NA,NA,28,8,2-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,0
FT,2019-06-11,95.5,-1.7961,5.6888,Josh Bell,605137,592314,NA,foul,NA,NA,NA,NA,5,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,-1.1124,0.9184,0.2615,2.2932,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003409,7.8507,-138.8875,-5.3695,-15.9502,28.5062,-19.4436,3.5332,1.7251,NA,NA,NA,95.38,2221,6.065,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.4346,NA,NA,NA,NA,NA,NA,NA,28,7,2-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
FT,2019-06-11,96.8,-1.8098,5.8087,Josh Bell,605137,592314,NA,ball,NA,NA,NA,NA,12,NA,R,L,R,ATL,PIT,B,NA,NA,2,2,2019,-0.9162,1.18,1.8267,3.2104,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003354,11.6124,-140.4838,-3.9926,-14.3835,29.0347,-16.1355,3.6226,1.7251,NA,NA,NA,96.063,2292,5.818,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.6813,NA,NA,NA,NA,NA,NA,NA,28,6,2-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
FF,2019-06-11,95.2,-1.4992,6.0091,Josh Bell,605137,592314,NA,ball,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,B,NA,NA,1,2,2019,-0.6412,1.4819,-2.269,1.4348,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003334,-0.6066,-138.3959,-9.5587,-8.0155,28.157,-11.6406,3.6896,1.7251,NA,NA,NA,94.63,2175,5.813,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.6862,NA,NA,NA,NA,NA,NA,NA,28,5,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
FF,2019-06-11,96.4,-1.8059,5.9348,Josh Bell,605137,592314,NA,foul,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,S,NA,NA,1,2,2019,-0.7726,1.1422,-1.3487,3.1294,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003320,2.93,-140.4074,-4.5053,-10.7703,27.2661,-16.417,3.63,1.74,232,75.6,47,96.547,2107,6.006,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.4936,NA,NA,NA,NA,NA,NA,NA,28,4,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,0
CH,2019-06-11,85.9,-1.8985,5.8299,Josh Bell,605137,592314,NA,swinging_strike,NA,NA,NA,NA,13,NA,R,L,R,ATL,PIT,S,NA,NA,1,1,2019,-1.0306,0.8528,-1.0819,2.4437,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003259,3.9772,-125.0835,-3.5424,-11.5074,21.9594,-22.8079,3.63,1.74,NA,NA,NA,86.046,1954,6.057,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.4426,NA,NA,NA,NA,NA,NA,NA,28,3,Changeup,4,2,2,4,2,4,2,4,Standard,Standard,NA
FF,2019-06-11,94.9,-2.0218,5.9856,Josh Bell,605137,592314,NA,ball,NA,NA,NA,NA,11,NA,R,L,R,ATL,PIT,B,NA,NA,0,1,2019,-0.6274,1.1903,-2.2877,4.6881,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003246,0.6667,-138.2451,-0.4115,-8.0799,26.9806,-17.2253,3.6226,1.7325,NA,NA,NA,94.561,2169,5.754,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.7457,NA,NA,NA,NA,NA,NA,NA,28,2,4-Seam Fastball,4,2,2,4,2,4,2,4,Standard,Standard,NA
CU,2019-06-11,78.7,-1.9027,6.0905,Josh Bell,605137,592314,NA,swinging_strike,NA,NA,NA,NA,7,NA,R,L,R,ATL,PIT,S,NA,NA,0,0,2019,0.3471,-0.2735,-0.4133,2.0748,NA,NA,NA,0,4,Top,NA,NA,NA,NA,435263,NA,190612_003232,2.574,-114.6134,-1.5071,2.6141,17.5781,-34.5274,3.63,1.74,NA,NA,NA,78.217,2357,5.526,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.973,NA,NA,NA,NA,NA,NA,NA,28,1,Curveball,4,2,2,4,2,4,2,4,Standard,Standard,NA
SL,2019-06-11,87.9,-2.2422,5.6115,Josh Bell,605137,592314,single,hit_into_play_score,NA,NA,NA,NA,8,Josh Bell singles on a line drive to center fielder Ronald Acuna.   Kevin Newman scores.    Starling Marte scores.,R,L,R,ATL,PIT,X,8,line_drive,3,2,2019,-0.2161,0.5175,0.1919,2.3013,621028,516782,NA,1,1,Top,137.3,102.66,NA,NA,435263,NA,190611_233103,6.2469,-127.8972,-3.0291,-3.374,21.1104,-26.2679,3.63,1.74,169,86.2,11,87.476,2447,5.585,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.9145,0.671,0.655,0.9,1,1,0,4,4,9,Slider,0,0,0,0,0,0,0,0,Standard,Standard,0
FF,2019-06-11,97.9,-1.9434,5.9184,Josh Bell,605137,592314,NA,foul,NA,NA,NA,NA,4,NA,R,L,R,ATL,PIT,S,NA,NA,3,2,2019,-0.6636,1.3315,-0.5236,2.7974,621028,516782,NA,1,1,Top,NA,NA,NA,NA,435263,NA,190611_233032,5.327,-142.4064,-5.9789,-10.146,30.9518,-13.0554,3.63,1.74,NA,NA,NA,97.761,2390,6.111,567199,592314,435263,518692,645277,518626,621020,663586,660670,455976,54.3881,NA,NA,NA,NA,NA,NA,NA,4,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,NA
