PLAYER,SEASON,FGM,FGA,TPM,TPA,FTM,FTA,FGP,TPP,FTP,eFGP,PTS,TSP
Jamal Crawford,2008,570,1391,176,494,329,381,0.4097771387491014,0.3562753036437247,0.863517060367454,0.47304097771387493,1645,0.5277036390699584
Metta World Peace,2008,436,962,84,221,212,295,0.45322245322245325,0.38009049773755654,0.7186440677966102,0.4968814968814969,1168,0.5348965011906943
Caron Butler,2008,439,943,66,185,236,262,0.46553552492046657,0.3567567567567568,0.9007633587786259,0.5005302226935313,1180,0.5575084098726235
Kevin Durant,2008,587,1366,59,205,391,448,0.42972181551976574,0.28780487804878047,0.8727678571428571,0.4513177159590044,1624,0.519473872767286
Monta Ellis,2008,652,1227,12,52,320,417,0.5313773431132844,0.23076923076923078,0.7673860911270983,0.5362673186634067,1636,0.5799444160853043
Rudy Gay,2008,625,1355,134,387,248,316,0.4612546125461255,0.3462532299741602,0.7848101265822784,0.5107011070110701,1632,0.5461701159272844
Stephen Jackson,2008,488,1204,182,501,308,370,0.4053156146179402,0.36327345309381237,0.8324324324324325,0.4808970099667774,1466,0.5362891425226808
Josh Howard,2008,567,1247,67,210,312,384,0.45469125902165197,0.319047619047619,0.8125,0.48155573376102645,1513,0.5342665047035227
Andre Iguodala,2008,582,1277,101,307,365,506,0.4557556773688332,0.3289902280130293,0.7213438735177866,0.495301487862177,1630,0.5434637646368461
Paul Pierce,2008,509,1098,143,365,409,485,0.46357012750455373,0.3917808219178082,0.843298969072165,0.5286885245901639,1570,0.5985969193228611
Danny Granger,2008,537,1205,171,423,322,378,0.445643153526971,0.40425531914893614,0.8518518518518519,0.516597510373444,1567,0.5713473149957705
Hedo Turkoglu,2008,556,1219,166,415,324,391,0.4561115668580804,0.4,0.8286445012787724,0.5242001640689089,1602,0.5758281573498965
Manu Ginobili,2008,453,984,156,389,380,442,0.4603658536585366,0.40102827763496146,0.8597285067873304,0.5396341463414634,1442,0.6118050369968094
Gilbert Arenas,2008,78,196,22,78,74,96,0.3979591836734694,0.28205128205128205,0.7708333333333334,0.45408163265306123,252,0.5288784419073204
Gerald Wallace,2008,408,908,71,221,313,428,0.44933920704845814,0.3212669683257919,0.7313084112149533,0.4884361233480176,1200,0.5472854640980735
Tim Duncan,2008,585,1178,0,4,338,463,0.4966044142614601,0,0.7300215982721382,0.4966044142614601,1508,0.5456966679211418
Brandon Roy,2008,531,1170,73,215,281,373,0.45384615384615384,0.3395348837209302,0.7533512064343163,0.48504273504273504,1416,0.5306868947321081
Mike Dunleavy,2008,532,1117,165,389,336,403,0.4762757385854969,0.4241645244215938,0.8337468982630273,0.5501342882721576,1565,0.6045645589962297
Pau Gasol,2008,475,890,4,16,292,362,0.5337078651685393,0.25,0.8066298342541437,0.5359550561797752,1246,0.5937404696553827
Deron Williams,2008,566,1117,83,210,330,411,0.5067144136078783,0.3952380952380952,0.8029197080291971,0.5438675022381378,1545,0.5952197497380263
Kevin Garnett,2008,534,990,0,11,269,336,0.5393939393939394,0,0.8005952380952381,0.5393939393939394,1337,0.5875166983055614
Tony Parker,2008,515,1043,17,66,248,347,0.4937679769894535,0.25757575757575757,0.7146974063400576,0.5019175455417066,1295,0.54153285159909
Ben Gordon,2008,464,1069,142,346,266,293,0.43405051449953225,0.41040462427745666,0.9078498293515358,0.500467726847521,1336,0.5576332309336183
Rashard Lewis,2008,516,1135,226,553,218,260,0.45462555066079297,0.40867992766726946,0.8384615384615385,0.5541850220264317,1476,0.5906835280934848
LaMarcus Aldridge,2008,561,1160,1,7,227,298,0.4836206896551724,0.14285714285714285,0.761744966442953,0.484051724137931,1350,0.5228019084205962
Zach Randolph,2008,486,1058,22,80,223,289,0.45935727788279773,0.275,0.7716262975778547,0.46975425330812853,1217,0.5134327854466907
Ray Allen,2008,439,986,180,452,215,237,0.44523326572008115,0.39823008849557523,0.9071729957805907,0.5365111561866126,1273,0.5837949884433357
Richard Hamilton,2008,499,1030,62,141,184,221,0.48446601941747575,0.4397163120567376,0.832579185520362,0.5145631067961165,1244,0.551790213264256
Mo Williams,2008,441,919,89,231,166,194,0.47986942328618065,0.3852813852813853,0.8556701030927835,0.5282916213275299,1137,0.566032100043809
Josh Smith,2008,518,1133,25,99,333,469,0.45719329214474846,0.25252525252525254,0.7100213219616205,0.46822594880847307,1394,0.5203978019352526
Andre Miller,2008,569,1156,3,34,257,333,0.4922145328719723,0.08823529411764706,0.7717717717717718,0.4935121107266436,1398,0.5366520283757639
Luol Deng,2008,429,896,8,22,204,265,0.47879464285714285,0.36363636363636365,0.769811320754717,0.48325892857142855,1070,0.5283428797155836
Chauncey Billups,2008,393,877,137,342,401,437,0.44811858608893956,0.40058479532163743,0.9176201372997712,0.5262257696693272,1324,0.6191081849468801
Steve Nash,2008,485,962,179,381,222,245,0.5041580041580042,0.46981627296587924,0.9061224489795918,0.5971933471933472,1371,0.6407739764441952
Peja Stojakovic,2008,451,1026,231,524,130,140,0.4395711500974659,0.44083969465648853,0.9285714285714286,0.5521442495126706,1263,0.5806362633321075
Mike Miller,2008,414,824,155,359,164,212,0.5024271844660194,0.43175487465181056,0.7735849056603774,0.5964805825242718,1147,0.6252180359323216
Chris Kaman,2008,338,700,0,4,202,265,0.4828571428571429,0,0.7622641509433963,0.4828571428571429,878,0.5375949057065883
Leandro Barbosa,2008,472,1021,164,422,175,213,0.4622918707149853,0.3886255924170616,0.8215962441314554,0.5426052889324192,1283,0.5754808382374049
Jason Terry,2008,471,1008,136,363,191,223,0.46726190476190477,0.3746556473829201,0.8565022421524664,0.5347222222222222,1269,0.5736267312768959
Shawn Marion,2008,400,787,66,198,106,150,0.5082592121982211,0.3333333333333333,0.7066666666666667,0.5501905972045743,972,0.5697538100820633
Rashad McCants,2008,428,944,142,349,116,155,0.4533898305084746,0.4068767908309456,0.7483870967741936,0.5286016949152542,1114,0.550286504643351
Marvin Williams,2008,424,918,1,10,336,409,0.46187363834422657,0.1,0.8215158924205379,0.4624183006535948,1185,0.5396371452511931
Devin Harris,2008,321,693,56,167,248,301,0.46320346320346323,0.33532934131736525,0.8239202657807309,0.5036075036075036,946,0.5730277185501066
Mehmet Okur,2008,374,841,114,294,185,230,0.4447086801426873,0.3877551020408163,0.8043478260869565,0.5124851367419738,1047,0.5556145192103588
Raymond Felton,2008,412,997,56,200,260,325,0.41323971915747243,0.28,0.8,0.44132397191574724,1140,0.5
Andrew Bogut,2008,465,910,0,7,189,322,0.510989010989011,0,0.5869565217391305,0.510989010989011,1119,0.5320059333637608
Lamar Odom,2008,417,795,31,113,229,328,0.5245283018867924,0.2743362831858407,0.698170731707317,0.5440251572327044,1094,0.5823361580717966
Zydrunas Ilgauskas,2008,417,879,0,1,195,243,0.47440273037542663,0,0.8024691358024691,0.47440273037542663,1029,0.5218476144109055
Mike Bibby,2008,248,603,93,248,78,100,0.41127694859038144,0.375,0.78,0.48839137645107794,667,0.5154559505409583
Stephon Marbury,2008,111,265,28,74,83,116,0.4188679245283019,0.3783783783783784,0.7155172413793104,0.4716981132075472,333,0.5268320465763827
Ricky Davis,2008,420,971,135,333,155,197,0.4325437693099897,0.40540540540540543,0.7868020304568528,0.5020597322348095,1130,0.5341880341880342
Al Harrington,2008,401,923,153,408,147,190,0.4344528710725894,0.375,0.7736842105263158,0.5173347778981582,1102,0.5473872441883568
Jermaine O'Neal,2008,225,512,0,5,121,163,0.439453125,0,0.7423312883435583,0.439453125,571,0.4891043651065579
Brad Miller,2008,337,728,28,90,262,309,0.46291208791208793,0.3111111111111111,0.8478964401294499,0.48214285714285715,964,0.5578961988980972
Chris Wilcox,2008,334,638,0,3,160,248,0.5235109717868338,0,0.6451612903225806,0.5235109717868338,828,0.554127850947639
Travis Outlaw,2008,417,964,40,101,218,294,0.43257261410788383,0.39603960396039606,0.7414965986394558,0.4533195020746888,1092,0.4993780639496597
Andres Nocioni,2008,379,877,126,346,196,243,0.4321550741163056,0.36416184971098264,0.8065843621399177,0.5039908779931584,1080,0.548825107732336
Tayshaun Prince,2008,421,940,53,146,185,241,0.4478723404255319,0.363013698630137,0.7676348547717843,0.47606382978723405,1080,0.5162326488470804
Grant Hill,2008,358,712,33,104,170,196,0.5028089887640449,0.3173076923076923,0.8673469387755102,0.5259831460674157,919,0.5756414111044298
Rafer Alston,2008,364,924,143,407,98,137,0.3939393939393939,0.35135135135135137,0.7153284671532847,0.4713203463203463,969,0.4922379810622994
Randy Foye,2008,198,462,61,148,53,65,0.42857142857142855,0.41216216216216217,0.8153846153846154,0.4945887445887446,510,0.5197717081125153
Beno Udrih,2008,328,708,53,137,125,147,0.4632768361581921,0.38686131386861317,0.8503401360544217,0.5007062146892656,834,0.5396800745457369
Cuttino Mobley,2008,377,870,67,192,163,199,0.43333333333333335,0.3489583333333333,0.8190954773869347,0.47183908045977013,984,0.5138059233886128
Al Thornton,2008,374,871,43,130,214,288,0.4293915040183697,0.33076923076923076,0.7430555555555556,0.45407577497129736,1005,0.5036483181654171
Rasheed Wallace,2008,376,870,112,315,115,150,0.432183908045977,0.35555555555555557,0.7666666666666667,0.496551724137931,979,0.5229700854700855
Nate Robinson,2008,331,782,97,292,154,196,0.42327365728900257,0.3321917808219178,0.7857142857142857,0.4852941176470588,913,0.5257762830553764
Ryan Gomes,2008,392,857,59,179,190,229,0.4574095682613769,0.329608938547486,0.8296943231441049,0.4918319719953326,1033,0.5392791513531574
John Salmons,2008,381,799,39,120,214,260,0.47684605757196497,0.325,0.823076923076923,0.5012515644555695,1015,0.5556163783665427
Anthony Parker,2008,395,829,133,304,102,125,0.4764776839565742,0.4375,0.816,0.5566948130277443,1025,0.5797511312217195
Willie Green,2008,379,870,51,179,112,148,0.435632183908046,0.2849162011173184,0.7567567567567568,0.4649425287356322,921,0.4924501668235093
Tim Thomas,2008,291,705,83,271,115,153,0.4127659574468085,0.3062730627306273,0.7516339869281046,0.4716312056737589,780,0.5049720323182101
Kenyon Martin,2008,376,699,2,11,123,212,0.5379113018597997,0.18181818181818182,0.5801886792452831,0.5393419170243204,877,0.55346594638259206
Francisco Garcia,2008,348,752,113,289,162,208,0.4627659574468085,0.39100346020761245,0.7788461538461539,0.5378989361702128,971,0.5755643019726859
J.R. Smith,2008,311,674,157,390,128,178,0.46142433234421365,0.4025641025641026,0.7191011235955056,0.577893175074184,907,0.6028019991492981
Troy Murphy,2008,315,693,94,236,192,241,0.45454545454545453,0.3983050847457627,0.7966804979253111,0.5223665223665224,916,0.5731878253904686
Larry Hughes,2008,305,801,67,194,150,188,0.3807740324594257,0.34536082474226804,0.7978723404255319,0.4225967540574282,827,0.4679083872719866
T.J. Ford,2008,246,524,15,51,110,125,0.46946564885496184,0.29411764705882354,0.88,0.48377862595419846,617,0.5328151986183074
Ronnie Brewer,2008,354,634,11,50,195,257,0.5583596214511041,0.22,0.7587548638132295,0.5670347003154574,914,0.6117149435134122
Drew Gooden,2008,332,740,0,6,162,215,0.4486486486486487,0,0.7534883720930232,0.4486486486486487,826,0.4948478312964294
Jamaal Tinsley,2008,176,463,40,141,72,100,0.3801295896328294,0.28368794326241137,0.72,0.42332613390928725,464,0.45759368836291914
Raja Bell,2008,317,753,176,439,79,91,0.4209827357237716,0.4009111617312073,0.8681318681318682,0.5378486055776892,889,0.5605013618480783
Josh Childress,2008,327,573,22,60,222,275,0.5706806282722513,0.36666666666666664,0.8072727272727273,0.5898778359511344,898,0.6469740634005764
Tyson Chandler,2008,377,605,0,1,175,295,0.6231404958677685,0,0.5932203389830508,0.6231404958677685,929,0.632144801306478
Derek Fisher,2008,339,777,112,276,166,188,0.4362934362934363,0.4057971014492754,0.8829787234042553,0.5083655083655083,956,0.5559949751081747
Charlie Villanueva,2008,354,814,55,185,123,157,0.4348894348894349,0.2972972972972973,0.7834394904458599,0.46867321867321865,886,0.5016533043438873
Louis Williams,2008,319,752,55,153,227,290,0.4242021276595745,0.35947712418300654,0.7827586206896552,0.4607712765957447,920,0.5229649840836744
Kirk Hinrich,2008,330,797,84,240,118,142,0.41405269761606023,0.35,0.8309859154929577,0.46675031367628605,862,0.5014660026993065
Wally Szczerbiak,2008,311,722,90,218,149,175,0.4307479224376731,0.41284403669724773,0.8514285714285714,0.4930747922437673,861,0.5387984981226533
Hakim Warrick,2008,328,653,13,48,183,260,0.5022970903522205,0.2708333333333333,0.7038461538461539,0.5122511485451761,852,0.5551211884284597
Jose Calderon,2008,367,707,79,184,109,120,0.5190947666195191,0.42934782608695654,0.9083333333333333,0.574964639321075,922,0.6067386154251119
Sam Cassell,2008,233,532,23,76,127,144,0.43796992481203006,0.3026315789473684,0.8819444444444444,0.45958646616541354,616,0.5173340499865627
DeShawn Stevenson,2008,301,780,158,413,157,197,0.3858974358974359,0.38256658595641646,0.7969543147208121,0.48717948717948717,917,0.5290303226104214
Linas Kleiza,2008,311,659,94,277,164,213,0.47192716236722304,0.33935018050541516,0.7699530516431925,0.543247344461305,880,0.5845467105962376
Andrei Kirilenko,2008,275,544,44,116,198,257,0.5055147058823529,0.3793103448275862,0.7704280155642024,0.5459558823529411,792,0.6026663419979302
Jameer Nelson,2008,283,603,64,154,125,151,0.4693200663349917,0.4155844155844156,0.8278145695364238,0.5223880597014925,755,0.5639041586998087
Juan Carlos Navarro,2008,308,766,156,432,124,146,0.402088772845953,0.3611111111111111,0.8493150684931506,0.5039164490861618,896,0.5396030063596069
David Lee,2008,341,618,0,2,194,237,0.551779935275081,0,0.8185654008438819,0.551779935275081,876,0.6064130254195049
Jason Kidd,2008,305,793,119,312,135,165,0.38461538461538464,0.3814102564102564,0.8181818181818182,0.45964691046658257,864,0.49907578558225507
Earl Watson,2008,339,747,49,132,111,145,0.4538152610441767,0.3712121212121212,0.7655172413793103,0.4866131191432396,838,0.5167735569807598
Jerry Stackhouse,2008,213,526,60,184,132,148,0.4049429657794677,0.32608695652173914,0.8918918918918919,0.4619771863117871,618,0.5227365002030044
Martell Webster,2008,277,656,123,317,122,166,0.4222560975609756,0.38801261829652994,0.7349397590361446,0.5160060975609756,799,0.5479809063974542
Rajon Rondo,2008,351,713,5,19,107,175,0.49228611500701264,0.2631578947368421,0.6114285714285714,0.4957924263674614,814,0.5151898734177215
Samuel Dalembert,2008,339,661,0,1,186,263,0.5128593040847201,0,0.7072243346007605,0.5128593040847201,864,0.5561849830054588
Jeff Green,2008,320,749,21,76,177,238,0.4272363150867824,0.27631578947368424,0.7436974789915967,0.44125500667556744,838,0.49079323431570065
Daniel Gibson,2008,201,465,118,268,85,105,0.432258064516129,0.44029850746268656,0.8095238095238095,0.5591397849462365,605,0.5917449139280125
Luis Scola,2008,345,670,0,3,157,235,0.5149253731343284,0,0.6680851063829787,0.5149253731343284,847,0.5475821049909491
Andrea Bargnani,2008,280,725,90,261,142,169,0.38620689655172413,0.3448275862068966,0.8402366863905325,0.4482758620689655,792,0.4953963170536429
Al Horford,2008,333,668,0,5,155,212,0.49850299401197606,0,0.7311320754716981,0.49850299401197606,821,0.539223413198823
Joe Smith,2008,312,653,0,3,154,204,0.4777947932618683,0,0.7549019607843137,0.4777947932618683,778,0.5237223329204589
Michael Finley,2008,315,761,132,357,64,80,0.41392904073587383,0.3697478991596639,0.8,0.5006570302233903,826,0.5187138909821652
Jarrett Jack,2008,267,620,65,190,215,248,0.4306451612903226,0.34210526315789475,0.8669354838709677,0.4830645161290323,814,0.5582071538292737
Kyle Korver,2008,255,575,111,296,119,130,0.4434782608695652,0.375,0.9153846153846154,0.54,740,0.585257829800696
Bostjan Nachbar,2008,245,609,94,262,154,196,0.40229885057471265,0.35877862595419846,0.7857142857142857,0.4794745484400657,738,0.5307519705425464
Nick Collison,2008,322,641,0,2,123,167,0.5023400936037441,0,0.7365269461077845,0.5023400936037441,767,0.5367540029112081
Kyle Lowry,2008,256,592,36,140,243,348,0.43243243243243246,0.2571428571428571,0.6982758620689655,0.46283783783783783,791,0.5307869873308997
Craig Smith,2008,297,528,0,9,133,200,0.5625,0,0.665,0.5625,727,0.5900974025974026
Ronald Murray,2008,154,367,20,63,68,98,0.4196185286103542,0.31746031746031744,0.6938775510204082,0.44686648501362397,396,0.48278552618745735
Mike Conley,2008,189,442,30,91,90,123,0.4276018099547511,0.32967032967032966,0.7317073170731707,0.46153846153846156,498,0.501894702894461
Shane Battier,2008,265,619,139,369,75,101,0.4281098546042003,0.37669376693766937,0.7425742574257426,0.5403877221324718,744,0.560713855058483
Sebastian Telfair,2008,223,556,32,114,78,105,0.4010791366906475,0.2807017543859649,0.7428571428571429,0.42985611510791366,556,0.46164065094652934
Damien Wilkins,2008,271,673,50,155,106,144,0.4026745913818722,0.3225806451612903,0.7361111111111112,0.4398216939078752,698,0.47395295779238417
Jordan Farmar,2008,291,631,114,307,53,78,0.4611727416798732,0.3713355048859935,0.6794871794871795,0.5515055467511886,749,0.5628870318042445
Marcus Camby,2008,286,635,6,20,143,202,0.4503937007874016,0.3,0.7079207920792079,0.45511811023622045,721,0.4980107200088412
Bonzi Wells,2008,252,569,12,50,146,227,0.4428822495606327,0.24,0.6431718061674009,0.45342706502636204,662,0.4948570745126181
Roger Mason Jr.,2008,266,600,130,327,62,71,0.44333333333333336,0.39755351681957185,0.8732394366197183,0.5516666666666666,724,0.5734744312781193
Carlos Delfino,2008,251,632,120,314,116,156,0.3971518987341772,0.3821656050955414,0.7435897435897436,0.4920886075949367,738,0.5266613382050697
Matt Carroll,2008,252,589,105,241,111,138,0.42784380305602715,0.43568464730290457,0.8043478260869565,0.5169779286926995,720,0.5540848365449732
Maurice Evans,2008,262,545,81,209,59,83,0.48073394495412847,0.3875598086124402,0.7108433734939759,0.555045871559633,664,0.5709175952675747
Boris Diaw,2008,308,646,13,41,96,129,0.47678018575851394,0.3170731707317073,0.7441860465116279,0.4868421052631579,725,0.5158233251750242
Sasha Vujacic,2008,219,482,118,270,76,91,0.45435684647302904,0.43703703703703706,0.8351648351648352,0.5767634854771784,632,0.605317600183894
Daequan Cook,2008,196,514,79,238,47,57,0.38132295719844356,0.3319327731092437,0.8245614035087719,0.4581712062256809,518,0.4804481709579283
Jason Williams,2008,211,550,97,275,69,80,0.3836363636363636,0.3527272727272727,0.8625,0.4718181818181818,588,0.5023923444976076
Antonio McDyess,2008,293,600,0,2,97,156,0.48833333333333334,0,0.6217948717948718,0.48833333333333334,683,0.5107382148839436
Keith Bogans,2008,241,588,148,409,81,110,0.4098639455782313,0.36185819070904646,0.7363636363636363,0.5357142857142857,711,0.5586109365179133
Yi Jianlian,2008,219,520,6,21,122,145,0.42115384615384616,0.2857142857142857,0.8413793103448276,0.4269230769230769,566,0.48475505310037686
Kelenna Azubuike,2008,261,587,71,195,99,138,0.444633730834753,0.3641025641025641,0.717391304347826,0.5051107325383305,692,0.5341814364231458
Steve Blake,2008,261,640,121,298,49,64,0.4078125,0.40604026845637586,0.765625,0.50234375,692,0.5178400383141762
Mikki Moore,2008,282,489,0,2,134,182,0.5766871165644172,0,0.7362637362637363,0.5766871165644172,698,0.6132705419273212
Jamario Moon,2008,279,575,40,122,63,85,0.4852173913043478,0.32786885245901637,0.7411764705882353,0.52,661,0.5396799477465709
Mark Blount,2008,238,515,17,44,88,138,0.4621359223300971,0.38636363636363635,0.6376811594202898,0.4786407766990291,581,0.5045855624261794
Antonio Daniels,2008,205,447,17,74,170,219,0.45861297539149887,0.22972972972972974,0.776255707762557,0.47762863534675615,597,0.5493595406360424
Vladimir Radmanovic,2008,198,437,95,234,52,65,0.45308924485125857,0.405982905982906,0.8,0.5617848970251716,543,0.5831185567010309
Delonte West,2008,196,475,48,135,67,91,0.4126315789473684,0.35555555555555557,0.7362637362637363,0.4631578947368421,507,0.4921947809878845
Brandon Bass,2008,246,493,0,4,162,197,0.49898580121703856,0,0.8223350253807107,0.49898580121703856,654,0.5641043334253381
Marko Jaric,2008,227,528,46,127,121,163,0.42992424242424243,0.36220472440944884,0.7423312883435583,0.4734848484848485,621,0.5177416127526179
Kareem Rush,2008,228,569,102,262,30,42,0.4007029876977153,0.3893129770992366,0.7142857142857143,0.4903339191564148,588,0.5004425682576428
Thaddeus Young,2008,264,490,6,19,76,103,0.5387755102040817,0.3157894736842105,0.7378640776699029,0.5448979591836735,610,0.5697526712994097
Marquis Daniels,2008,241,561,27,102,97,139,0.4295900178253119,0.2647058823529412,0.697841726618705,0.4536541889483066,606,0.48701298701298706
Matt Harpring,2008,237,474,2,10,146,205,0.5,0.2,0.7121951219512195,0.5021097046413502,622,0.5512229705778092
Carl Landry,2008,135,219,0,1,72,109,0.6164383561643836,0,0.6605504587155964,0.6164383561643836,342,0.6405454000599341
Quentin Richardson,2008,199,555,69,214,60,88,0.35855855855855856,0.32242990654205606,0.6818181818181818,0.4207207207207207,527,0.44381189786431313
Keyon Dooling,2008,198,423,22,65,163,193,0.46808510638297873,0.3384615384615385,0.844559585492228,0.4940898345153664,581,0.5719404630650496
Paul Millsap,2008,253,502,0,4,155,229,0.5039840637450199,0,0.6768558951965066,0.5039840637450199,661,0.5483111022629239
Ramon Sessions,2008,51,117,3,7,32,41,0.4358974358974359,0.42857142857142855,0.7804878048780488,0.44871794871794873,137,0.5072571090047394
Jannero Pargo,2008,254,652,65,186,71,81,0.3895705521472393,0.34946236559139787,0.8765432098765432,0.43941717791411045,644,0.46826827991390846
Antoine Walker,2008,136,375,61,188,35,66,0.3626666666666667,0.324468085106383,0.5303030303030303,0.444,368,0.4554004554004554
Morris Peterson,2008,215,516,113,287,65,85,0.4166666666666667,0.39372822299651566,0.7647058823529411,0.5261627906976745,608,0.5493314058547163
James Jones,2008,143,327,91,205,86,98,0.43730886850152906,0.44390243902439025,0.8775510204081632,0.5764525993883792,463,0.6254728196260673
Leon Powe,2008,154,269,0,1,137,193,0.5724907063197026,0,0.7098445595854922,0.5724907063197026,445,0.6286731464737794
Jason Maxiell,2008,240,446,0,1,171,270,0.5381165919282511,0,0.6333333333333333,0.5381165919282511,651,0.5763101983002833
Dorell Wright,2008,143,293,4,11,57,69,0.4880546075085324,0.36363636363636365,0.8260869565217391,0.4948805460750853,347,0.5365536862939139
Nazr Mohammed,2008,272,528,0,1,95,163,0.5151515151515151,0,0.5828220858895705,0.5151515151515151,639,0.5327486160208097
Anthony Carter,2008,218,476,45,129,64,85,0.4579831932773109,0.3488372093023256,0.7529411764705882,0.5052521008403361,545,0.5307752239968836
Rasho Nesterovic,2008,257,467,1,3,37,49,0.550321199143469,0.3333333333333333,0.7551020408163265,0.5513918629550322,552,0.5649254953332241
Chris Quinn,2008,158,373,64,159,85,98,0.42359249329758714,0.4025157232704403,0.8673469387755102,0.5093833780160858,465,0.5587330577717966
Bobby Jackson,2008,204,506,81,226,64,81,0.4031620553359684,0.3584070796460177,0.7901234567901234,0.48320158102766797,553,0.5104866701129902
Rodney Stuckey,2008,153,382,3,16,127,156,0.4005235602094241,0.1875,0.8141025641025641,0.40445026178010474,436,0.4837564352920291
Kasib Powell,2008,35,95,8,33,6,9,0.3684210526315789,0.24242424242424243,0.6666666666666666,0.4105263157894737,84,0.42441390460792244
Luther Head,2008,206,477,79,225,66,81,0.43186582809224316,0.3511111111111111,0.8148148148148148,0.5146750524109015,557,0.543266229712859
Fred Jones,2008,182,432,74,192,94,126,0.4212962962962963,0.3854166666666667,0.746031746031746,0.5069444444444444,532,0.545708189725915
Bobby Simmons,2008,209,496,60,171,53,70,0.4213709677419355,0.3508771929824561,0.7571428571428571,0.48185483870967744,531,0.5039863325740319
Charlie Bell,2008,185,486,74,217,70,87,0.38065843621399176,0.34101382488479265,0.8045977011494253,0.4567901234567901,514,0.4901960784313726
Andray Blatche,2008,254,536,3,13,107,154,0.47388059701492535,0.23076923076923078,0.6948051948051948,0.4766791044776119,618,0.5117927653372201
Devin Brown,2008,217,531,45,146,107,142,0.4086629001883239,0.3082191780821918,0.7535211267605634,0.4510357815442561,586,0.4936981869650199
Eddie House,2008,217,531,117,298,33,36,0.4086629001883239,0.3926174496644295,0.9166666666666666,0.5188323917137476,584,0.5339770316728841
Nick Young,2008,210,478,40,100,101,124,0.4393305439330544,0.4,0.8145161290322581,0.4811715481171548,561,0.5267012167643083
Sasha Pavlovic,2008,146,403,34,114,53,77,0.36228287841191065,0.2982456140350877,0.6883116883116883,0.4044665012406948,379,0.43375755356161877
James Posey,2008,173,414,106,279,93,115,0.4178743961352657,0.37992831541218636,0.808695652173913,0.5458937198067633,545,0.5865260439087386
Wilson Chandler,2008,106,242,9,30,34,54,0.4380165289256198,0.3,0.6296296296296297,0.45661157024793386,255,0.47975617098133655
Kirk Snyder,2008,96,189,5,23,64,88,0.5079365079365079,0.21739130434782608,0.7272727272727273,0.5211640211640212,261,0.5730721939223608
Luke Walton,2008,215,478,28,84,77,109,0.4497907949790795,0.3333333333333333,0.7064220183486238,0.4790794979079498,535,0.5085938094151646
Darko Milicic,2008,219,500,0,1,67,121,0.438,0,0.5537190082644629,0.438,505,0.4564022847227243
Jason Kapono,2008,243,498,57,118,37,43,0.4879518072289157,0.4830508474576271,0.8604651162790697,0.5451807228915663,580,0.561015244138358
Mickael Pietrus,2008,170,387,66,183,66,98,0.4392764857881137,0.36065573770491804,0.673469387755102,0.524547803617571,472,0.5486840881614433
Brent Barry,2008,77,160,48,112,19,20,0.48125,0.42857142857142855,0.95,0.63125,221,0.6546208530805687
Earl Barron,2008,132,327,1,13,61,87,0.4036697247706422,0.07692307692307693,0.7011494252873564,0.40519877675840976,326,0.4462330267192291
Kendrick Perkins,2008,214,348,0,1,114,183,0.6149425287356322,0,0.6229508196721312,0.6149425287356322,542,0.6324092224400262
Carlos Arroyo,2008,157,348,29,84,87,102,0.4511494252873563,0.34523809523809523,0.8529411764705882,0.492816091954023,430,0.5472408878028915
Travis Diener,2008,159,430,74,233,64,71,0.3697674418604651,0.31759656652360513,0.9014084507042254,0.4558139534883721,456,0.49431966004683026
Channing Frye,2008,221,453,3,10,85,109,0.4878587196467991,0.3,0.7798165137614679,0.4911699779249448,530,0.528984350047908
Tyrus Thomas,2008,186,440,1,6,129,174,0.42272727272727273,0.16666666666666666,0.7413793103448276,0.4238636363636364,502,0.4859067678488463
Jarvis Hayes,2008,217,504,73,194,45,60,0.4305555555555556,0.37628865979381443,0.75,0.5029761904761905,552,0.5203619909502263
Thabo Sefolosha,2008,180,421,29,88,75,104,0.42755344418052255,0.32954545454545453,0.7211538461538461,0.46199524940617576,464,0.4970434484531665
Shawne Williams,2008,159,372,43,137,76,106,0.4274193548387097,0.31386861313868614,0.71698113207547165,0.4852150537634409,437,0.5219281482897
Anderson Varejao,2008,136,295,0,2,49,82,0.4610169491525424,0,0.5975609756097561,0.4610169491525424,321,0.4847770931496919
Matt Barnes,2008,187,442,53,181,59,79,0.4230769230769231,0.292817679558011,0.7468354430379747,0.4830316742081448,486,0.5096904102693179
Marcus Banks,2008,86,191,40,102,27,35,0.450261780104712,0.39215686274509803,0.7714285714285715,0.5549738219895288,239,0.5789728682170543
Ronny Turiaf,2008,188,397,0,1,140,186,0.473551637279597,0,0.7526881720430108,0.473551637279597,516,0.5388021050872943
Nenad Krstic,2008,123,300,0,2,52,69,0.41,0,0.7536231884057971,0.41,298,0.45102312628647534
Tony Allen,2008,169,389,18,57,138,181,0.43444730077120824,0.3157894736842105,0.7624309392265194,0.45758354755784064,494,0.5270570160464323
Joakim Noah,2008,177,367,0,1,134,194,0.4822888283378747,0,0.6907216494845361,0.4822888283378747,488,0.5393934034839508
Damon Jones,2008,151,363,115,276,20,28,0.41597796143250687,0.4166666666666667,0.7142857142857143,0.5743801652892562,437,0.5821698817009485
Jeff Foster,2008,205,373,0,3,86,145,0.5495978552278821,0,0.593103448275862,0.5495978552278821,496,0.5677655677655677
Luke Ridnour,2008,147,368,21,71,78,91,0.39945652173913043,0.29577464788732394,0.8571428571428571,0.4279891304347826,393,0.48157043427114987
