Season,Player,Pos,Age,Tm,G,GS,MP,FGM,FGA,TPM,TPA,FTM,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS
2003,Jamaal Tinsley,PG,24,IND,73,69,2237,220,556,46,166,80,112,58,202,548,125,18,192,201,566
2003,Oscar Torres,SG,26,GSW,17,0,109,16,36,7,13,14,20,3,9,3,4,2,8,9,53
2003,Robert Traylor,C,25,NOH,69,0,851,105,237,1,3,57,88,108,154,50,45,37,53,153,268
2003,Gary Trent,SF,28,MIN,80,22,1222,208,389,0,2,60,101,106,185,77,32,23,59,142,476
2003,Jeff Trepagnier,SG,23,DEN,8,0,97,17,40,4,8,7,7,8,8,6,8,0,8,5,45
2003,Cezary Trybanski,C,23,MEM,15,0,86,5,20,0,0,4,10,6,8,1,0,6,8,13,14
2003,Jake Tsakalidis,C,23,PHO,33,27,543,61,135,0,0,39,58,45,77,13,6,17,26,80,161
2003,Nikoloz Tskitishvili,SF,19,DEN,81,16,1320,115,393,37,152,48,65,64,117,91,31,29,84,136,315
2003,Hedo Turkoglu,SF,23,SAC,67,11,1175,165,391,29,78,88,110,35,153,87,25,12,50,125,447
2003,Nick Van Exel,SG,31,DAL,73,1,2026,342,831,118,312,110,144,35,173,312,42,4,123,86,912
2003,Keith Van Horn,PF,27,PHI,74,73,2337,459,952,65,176,193,240,159,365,93,63,30,150,251,1176
2003,Jacque Vaughn,PG,27,ORL,80,48,1686,184,411,8,34,97,125,26,92,232,64,2,97,169,473
2003,Jake Voskuhl,C,25,PHO,65,1,947,92,163,0,0,64,96,97,128,36,18,29,48,172,248
2003,Dajuan Wagner,SG,19,CLE,47,24,1385,223,605,55,174,128,160,20,62,130,38,7,85,107,629
2003,Antoine Walker,PF,26,BOS,78,78,3235,603,1554,188,582,176,286,99,464,373,116,31,260,221,1570
2003,Samaki Walker,C,26,LAL,67,39,1243,115,274,0,1,66,101,115,253,64,20,55,56,143,296
2003,Ben Wallace,C,28,DET,73,73,2873,210,437,1,6,85,189,293,833,120,104,230,88,179,506
2003,Gerald Wallace,SF,20,SAC,47,7,571,90,183,1,4,39,74,38,90,23,24,15,44,68,220
2003,Rasheed Wallace,PF,28,POR,74,74,2684,515,1094,110,307,200,272,113,435,153,70,77,140,223,1340
2003,Charlie Ward,PG,32,NYK,66,6,1465,165,414,101,267,41,53,25,152,306,78,11,95,146,472
2003,Earl Watson,PG,23,MEM,79,2,1366,170,391,31,91,62,86,46,118,225,89,14,88,138,433
2003,Clarence Weatherspoon,PF,32,NYK,79,19,2024,186,414,0,0,149,194,214,385,68,69,36,63,174,521
2003,Chris Webber,PF,29,SAC,67,67,2622,661,1433,5,21,215,354,160,544,364,106,88,215,204,1542
2003,Bonzi Wells,SG,26,POR,75,65,2396,437,990,38,130,226,313,98,296,246,123,18,215,220,1138
2003,Jiri Welsch,SF,23,GSW,37,0,234,19,75,1,4,22,29,12,16,27,8,2,19,32,61
2003,David Wesley,SG,32,NOH,73,73,2710,449,1037,134,316,185,237,38,137,251,109,9,132,173,1217
2003,Jahidi White,C,26,WAS,16,8,230,25,53,0,0,17,25,37,36,2,1,12,9,33,67
2003,Rodney White,SG,22,DEN,72,19,1563,260,638,32,134,98,125,43,170,121,45,32,156,134,650
2003,Chris Whitney,PG,31,TOT,51,21,1052,124,349,50,164,57,69,3,64,145,29,2,71,92,355
2003,Chris Whitney,PG,31,DEN,29,20,762,94,261,43,128,46,57,1,45,124,17,1,55,77,277
2003,Chris Whitney,PG,31,ORL,22,1,290,30,88,7,36,11,12,2,19,21,12,1,16,15,78
2003,Chris Wilcox,PF,20,LAC,46,3,479,73,140,0,0,25,50,32,72,21,7,12,26,65,171
2003,Mike Wilks,PG-SG,23,TOT,46,7,688,50,148,10,35,37,47,20,51,92,27,4,28,69,147
2003,Mike Wilks,SG,23,ATL,15,7,364,29,81,6,17,21,29,9,32,42,16,1,16,38,85
2003,Mike Wilks,PG,23,MIN,31,0,324,21,67,4,18,16,18,11,19,50,11,3,12,31,62
2003,Aaron Williams,C,31,NJN,81,0,1597,199,439,0,1,102,130,137,194,88,27,57,85,206,500
2003,Alvin Williams,PG,28,TOR,78,78,2638,396,905,48,146,187,239,55,190,416,111,21,128,170,1027
2003,Brandon Williams,SF,27,ATL,6,0,19,1,7,0,1,0,0,2,0,0,2,0,3,4,2
2003,Eric Williams,SF,30,BOS,82,79,2350,254,575,37,110,201,268,143,239,140,86,19,97,234,746
2003,Frank Williams,PG,22,NYK,21,0,167,9,33,6,16,4,6,3,15,34,7,2,17,20,28
2003,Jason Williams,PG,27,MEM,76,76,2407,333,859,143,404,110,131,25,187,631,91,10,168,130,919
2003,Jay Williams,PG,21,CHI,75,54,1961,273,685,65,202,103,161,27,168,350,86,17,171,179,714
2003,Jerome Williams,PF,29,TOR,71,63,2346,267,535,1,6,156,281,231,419,95,116,26,98,197,691
2003,Monty Williams,SF,31,PHI,21,2,276,34,80,0,2,24,32,12,33,26,12,5,17,33,92
2003,Scott Williams,C,34,PHO,69,33,872,120,292,0,2,33,42,72,121,22,27,21,32,159,273
2003,Shammond Williams,PG,27,TOT,78,11,1881,228,579,93,261,78,102,24,147,266,77,6,114,140,627
2003,Shammond Williams,PG,27,BOS,51,2,1169,134,338,56,159,48,57,12,98,128,61,3,61,84,372
2003,Shammond Williams,PG,27,DEN,27,9,712,94,241,37,102,30,45,12,49,138,16,3,53,56,255
2003,Walt Williams,SF,32,DAL,66,1,1161,134,341,64,171,31,50,53,154,59,42,26,35,141,363
2003,Corliss Williamson,SF,29,DET,82,1,2061,374,826,2,11,237,300,147,211,104,44,27,126,238,987
2003,Kevin Willis,C,40,SAS,71,6,840,123,257,0,2,51,83,83,143,24,20,20,60,120,297
2003,Ruben Wolkowyski,PF,29,BOS,7,0,24,2,4,0,1,1,4,0,1,1,0,0,1,3,5
2003,Loren Woods,C,24,MIN,38,11,353,29,76,1,3,21,27,27,68,19,10,13,23,37,80
2003,Qyntel Woods,PF,21,POR,53,0,334,59,118,3,9,7,20,15,38,12,15,1,23,36,128
2003,Metta World Peace,SF,23,IND,69,67,2317,362,846,71,211,273,371,101,261,198,159,50,145,242,1068
2003,Lorenzen Wright,C,27,MEM,70,49,1982,325,716,0,5,147,223,170,358,80,51,54,110,209,797
2003,Vincent Yarbrough,SG,21,DEN,59,39,1381,168,428,21,78,49,62,36,126,130,57,33,81,145,406
2003,Wang Zhizhi,C,25,LAC,41,1,412,62,162,16,47,42,58,26,51,10,8,10,31,41,182
2002,Tariq Abdul-Wahad,SG,27,TOT,24,12,441,55,147,1,2,24,33,41,43,24,20,10,27,56,135
2002,Tariq Abdul-Wahad,SG,27,DEN,20,12,417,55,145,1,2,24,32,39,39,22,18,9,24,51,135
2002,Tariq Abdul-Wahad,SG,27,DAL,4,0,24,0,2,0,0,0,1,2,4,2,2,1,3,5,0
2002,Shareef Abdur-Rahim,PF,25,ATL,77,77,2980,598,1297,21,70,419,523,198,498,239,98,81,250,214,1636
2002,Courtney Alexander,SG,24,WAS,56,28,1325,223,474,5,18,98,121,43,105,86,35,7,60,113,549
2002,Victor Alexander,C,32,DET,15,0,97,18,51,0,2,4,8,7,22,6,0,1,5,6,40
2002,Malik Allen,PF,23,MIA,12,2,161,22,51,0,1,8,10,15,23,5,3,8,2,16,52
2002,Ray Allen,SG,26,MIL,69,67,2525,530,1148,229,528,214,245,81,231,271,88,18,159,157,1503
2002,Rafer Alston,PG,25,MIL,50,7,600,66,191,27,71,18,29,10,62,143,32,2,40,42,177
2002,John Amaechi,PF,31,UTA,54,0,586,54,166,0,0,67,105,52,57,29,7,10,55,64,175
2002,Chris Andersen,C,23,DEN,24,1,262,25,74,0,4,22,28,38,38,7,7,28,13,35,72
2002,Derek Anderson,SG,27,POR,70,27,1860,247,612,85,228,178,208,47,142,216,68,8,87,113,757
2002,Kenny Anderson,PG,31,BOS,76,76,2430,312,716,9,33,98,132,57,218,403,141,10,119,210,731
2002,Nick Anderson,SG,34,MEM,15,0,219,21,76,13,48,5,9,1,32,14,6,6,14,17,60
2002,Shandon Anderson,SG,28,NYK,82,6,1596,149,373,39,141,74,107,57,192,76,48,15,97,134,411
2002,Greg Anthony,PG,34,TOT,60,38,1514,183,475,48,163,60,91,22,110,282,77,5,94,114,474
2002,Greg Anthony,PG,34,CHI,36,35,961,113,287,29,90,47,70,16,72,203,49,4,58,72,302
2002,Greg Anthony,PG,34,MIL,24,3,553,70,188,19,73,13,21,6,38,79,28,1,36,42,172
2002,Gilbert Arenas,PG,20,GSW,47,30,1155,174,384,39,113,124,160,41,91,174,69,11,97,115,511
2002,Brandon Armstrong,SG,21,NJN,35,0,196,27,85,5,17,5,10,10,6,8,7,1,8,26,64
2002,Darrell Armstrong,PG,33,ORL,82,79,2730,347,828,139,398,182,205,83,236,453,157,10,175,166,1015
2002,Carlos Arroyo,PG,22,TOT,37,1,371,49,111,0,2,13,18,12,28,70,11,1,23,30,111
2002,Carlos Arroyo,PG,22,TOR,17,0,96,13,29,0,0,4,6,3,9,21,6,0,12,12,30
2002,Carlos Arroyo,PG,22,DEN,20,1,275,36,82,0,2,9,12,9,19,49,5,1,11,18,81
2002,Chucky Atkins,PG,27,DET,79,62,2285,368,790,138,336,83,120,31,127,263,72,11,128,177,957
2002,Stacey Augmon,SG,33,CHH,77,3,1319,140,328,0,3,77,101,59,166,103,56,12,54,115,357
2002,Isaac Austin,C,32,MEM,21,8,307,36,92,0,3,4,4,11,60,13,9,5,11,36,76
2002,William Avery,PG,22,MIN,28,0,258,26,90,6,35,13,19,4,20,36,7,0,19,17,71
2002,Dalibor Bagaric,C,21,CHI,50,0,638,72,178,0,1,41,70,55,107,23,17,24,46,108,185
2002,Vin Baker,C,30,SEA,55,41,1710,315,649,1,8,143,226,168,182,72,22,36,127,197,774
2002,Erick Barkley,PG,23,POR,19,4,228,24,68,1,7,9,10,5,13,34,17,1,12,29,58
2002,Dana Barros,PG,34,DET,29,20,582,74,192,24,71,21,27,1,56,78,14,2,33,37,193
2002,Brent Barry,SG,30,SEA,81,81,3040,401,790,164,387,198,234,58,383,426,147,37,165,182,1164
2002,Jon Barry,SG,32,DET,82,6,1985,255,522,121,258,108,116,42,192,274,94,20,111,134,739
2002,Mengke Bateer,C,26,DEN,27,10,408,53,132,4,12,29,37,32,64,22,10,5,32,94,139
2002,Tony Battie,C,25,BOS,74,73,1819,211,390,0,2,88,130,184,297,35,60,67,51,219,510
2002,Shane Battier,SF,23,MEM,78,78,3097,412,961,103,276,198,283,180,238,216,121,81,155,215,1125
2002,Charlie Bell,SG,22,TOT,7,0,44,3,11,0,6,2,2,2,3,2,0,0,5,3,8
2002,Charlie Bell,SG,22,PHO,5,0,42,3,11,0,6,2,2,2,2,2,0,0,5,3,8
2002,Charlie Bell,SG,22,DAL,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2002,Raja Bell,SG,25,PHI,74,12,890,103,240,12,44,36,48,31,80,71,21,4,48,109,254
2002,Jonathan Bender,SF,21,IND,78,17,1647,198,460,45,125,140,181,64,180,62,19,49,96,147,581
2002,Travis Best,PG,29,TOT,74,21,1747,228,518,21,59,104,116,20,131,324,89,7,99,173,581
2002,Travis Best,PG,29,IND,44,3,954,116,264,13,34,57,65,10,60,175,57,6,59,101,302
2002,Travis Best,PG,29,CHI,30,18,793,112,254,8,25,47,51,10,71,149,32,1,40,72,279
2002,Mike Bibby,PG,23,SAC,80,80,2659,446,985,51,138,155,193,37,185,403,87,15,134,133,1098
2002,Chauncey Billups,PG,25,MIN,82,54,2355,348,823,124,315,207,234,35,191,450,66,17,138,169,1027
2002,Mookie Blaylock,PG,34,GSW,35,0,599,50,146,15,42,4,8,8,44,114,24,4,37,20,119
2002,Corie Blount,PF,33,PHI,72,21,1426,115,251,0,1,29,45,149,219,44,49,26,52,176,259
2002,Mark Blount,C,26,BOS,44,0,415,32,76,0,0,30,37,26,59,10,16,19,23,59,94
2002,Calvin Booth,C,25,SEA,15,15,279,35,82,0,0,23,24,20,34,16,6,13,16,47,93
2002,Ruben Boumtje-Boumtje,C,23,POR,33,1,245,13,32,0,0,13,25,21,34,4,3,16,14,38,39
2002,Cal Bowdler,PF,24,ATL,52,0,585,61,174,1,5,39,47,38,72,11,18,15,11,64,162
2002,Bruce Bowen,SF,30,SAS,59,59,1699,155,398,56,148,46,96,42,120,88,62,25,66,116,412
2002,Ryan Bowen,SF,26,DEN,75,21,1686,147,307,1,12,69,92,134,165,52,75,41,41,171,364
2002,Ira Bowman,SG,28,PHI,3,0,29,5,7,0,1,0,0,0,1,1,2,0,0,3,10
2002,Earl Boykins,PG,25,LAC,68,2,761,110,275,13,42,47,61,27,27,145,20,2,44,44,280
2002,Michael Bradley,PF,22,TOR,26,0,118,13,25,0,2,4,8,7,17,3,0,6,6,10,30
2002,Shawn Bradley,C,29,DAL,53,16,757,78,163,0,1,59,64,53,123,20,28,64,25,128,215
2002,Elton Brand,PF,22,LAC,80,80,3020,532,1010,0,0,389,524,396,529,191,80,163,173,254,1453
2002,Terrell Brandon,PG,31,MIN,32,28,962,155,365,4,23,83,84,17,76,264,52,6,43,49,397
2002,Jamison Brewer,SG,21,IND,13,0,43,2,5,0,1,0,0,2,6,9,2,0,3,3,4
2002,Primoz Brezec,C,22,IND,22,4,160,14,29,0,0,15,25,16,12,6,0,7,6,28,43
2002,Chucky Brown,SF,33,SAC,18,0,92,10,27,0,0,1,2,10,23,6,2,4,5,12,21
2002,Damone Brown,SF,22,PHI,17,0,67,8,21,0,1,7,8,2,2,2,1,1,9,11,23
2002,Dee Brown,PG,33,ORL,7,0,65,3,20,1,12,0,0,0,9,2,3,1,4,4,7
2002,Ernest Brown,C,22,MIA,3,0,21,1,6,0,0,1,4,1,5,0,0,1,3,4,3
2002,Kedrick Brown,SF,20,BOS,29,5,245,23,70,5,27,12,20,11,39,15,18,7,7,18,63
2002,Kwame Brown,PF,19,WAS,57,3,817,94,243,0,1,70,99,63,135,43,16,26,43,105,258
2002,P.J. Brown,C,32,CHH,80,80,2563,250,527,0,0,169,197,273,513,107,59,78,85,222,669
2002,Randy Brown,PG,33,BOS,1,0,6,0,1,0,0,0,0,0,0,2,0,1,0,1,0
2002,Tierre Brown,SG,22,HOU,40,1,403,49,115,4,12,21,28,12,30,70,19,3,40,26,123
2002,Rick Brunson,PG,29,POR,59,2,520,45,113,6,11,29,41,23,45,114,25,2,47,51,125
2002,Kobe Bryant,SG,23,LAL,80,80,3063,749,1597,33,132,488,589,112,329,438,118,35,223,228,2019
2002,Mark Bryant,PF,36,SAS,30,3,206,25,55,0,0,6,8,25,19,10,7,2,6,38,56
2002,Greg Buckner,SG,25,DAL,44,16,885,104,198,5,16,40,58,67,106,48,31,19,27,124,253
2002,Jud Buechler,SF,33,TOT,66,2,684,44,118,21,60,2,4,29,87,32,21,8,15,53,111
2002,Jud Buechler,SF,33,PHO,6,0,54,2,6,2,6,0,0,2,6,3,1,0,1,7,6
2002,Jud Buechler,SF,33,ORL,60,2,630,42,112,19,54,2,4,27,81,29,20,8,14,46,105
2002,Rodney Buford,SG,24,MEM,63,21,1769,258,593,17,70,58,80,52,220,71,42,12,63,110,591
2002,Matt Bullard,PF,34,CHH,31,0,350,39,115,16,57,11,12,10,37,16,2,2,12,29,105
2002,Mitchell Butler,SG,31,POR,11,0,90,10,23,1,3,8,12,6,8,5,0,1,5,10,29
2002,Jason Caffey,PF,28,MIL,23,0,283,36,72,0,1,27,43,24,26,12,4,5,19,39,99
2002,Marcus Camby,C,27,NYK,29,29,1007,130,290,0,1,62,99,89,233,33,34,50,42,107,322
2002,Elden Campbell,PF,33,CHH,77,74,2156,384,794,0,2,306,384,133,397,102,60,137,138,264,1074
2002,Brian Cardinal,PF,24,DET,8,0,43,6,13,3,7,2,2,2,4,2,1,0,0,5,17
2002,Anthony Carter,PG,26,MIA,46,18,1050,89,260,1,19,19,36,19,98,214,50,3,72,85,198
2002,Vince Carter,SG,25,TOR,60,60,2385,559,1307,121,313,245,307,138,175,239,94,43,154,191,1484
2002,Sam Cassell,PG,32,MIL,74,73,2605,554,1197,71,204,282,328,54,258,493,90,12,177,208,1461
2002,Kelvin Cato,C,27,HOU,75,73,1917,190,326,0,1,113,194,176,349,29,40,95,53,208,493
2002,Tyson Chandler,C,19,CHI,71,31,1389,151,304,0,0,134,222,114,229,54,28,93,99,179,436
2002,Calbert Cheaney,SG,30,DEN,68,47,1631,224,466,0,4,46,67,57,183,110,34,21,70,156,494
2002,Chris Childs,PG,34,TOR,69,4,1576,97,296,33,120,58,71,18,136,351,56,5,123,177,285
2002,Doug Christie,SG,31,SAC,81,81,2798,338,735,90,256,206,242,74,300,340,160,25,164,209,972
2002,Keon Clark,C,26,TOR,81,31,2185,380,775,0,5,155,230,182,421,88,58,122,140,258,915
2002,Speedy Claxton,PG,23,PHI,67,18,1528,181,452,4,33,114,136,46,114,198,95,6,95,145,480
2002,Mateen Cleaves,PG,24,SAC,32,0,153,30,68,2,8,8,9,1,7,25,7,0,27,9,70
2002,Derrick Coleman,PF,34,PHI,58,58,2080,331,735,28,83,185,227,167,342,98,42,51,119,158,875
2002,Bimbo Coles,PG,33,CLE,47,1,693,56,146,4,20,33,37,12,43,107,13,4,31,59,149
2002,Jason Collier,C,24,HOU,25,2,365,41,95,0,1,24,32,31,51,9,6,4,13,40,106
2002,Jarron Collins,C,23,UTA,70,68,1440,158,343,0,1,134,181,138,158,58,29,22,56,234,450
2002,Jason Collins,C,23,NJN,77,9,1407,117,278,1,2,115,164,132,169,81,29,47,72,173,350
2002,Chris Crawford,PF,26,ATL,7,4,131,21,45,0,1,11,15,9,16,5,2,5,10,21,53
2002,Jamal Crawford,PG,21,CHI,23,6,481,89,187,26,58,10,13,5,29,55,18,5,32,18,214
2002,Joe Crispin,PG,22,TOT,21,0,156,26,68,15,39,12,13,2,9,26,5,0,10,10,79
2002,Joe Crispin,PG,22,LAL,6,0,27,3,12,0,4,4,5,0,1,2,1,0,1,2,10
2002,Joe Crispin,PG,22,PHO,15,0,129,23,56,15,35,8,8,2,8,24,4,0,9,8,69
2002,Austin Croshere,PF,26,IND,76,1,1286,185,448,49,145,97,114,74,220,77,26,29,67,106,516
2002,John Crotty,PG,32,UTA,41,0,802,98,208,31,69,57,66,16,59,141,19,1,51,77,284
2002,Vonteego Cummings,PG,25,PHI,58,1,501,78,187,12,46,24,32,14,38,60,18,5,36,53,192
2002,Dell Curry,SG,37,TOR,56,4,886,141,347,45,131,33,37,23,58,61,22,6,41,50,360
2002,Eddy Curry,C,19,CHI,72,31,1150,189,377,0,0,105,160,111,161,25,16,53,69,173,483
2002,Michael Curry,SG,33,DET,82,75,1912,125,276,7,26,72,91,15,153,127,47,10,60,207,329
2002,Samuel Dalembert,C,20,PHI,34,0,177,22,50,0,0,7,18,25,43,5,6,13,14,30,51
2002,Erick Dampier,C,26,GSW,73,46,1740,209,480,0,0,136,211,167,220,87,17,167,156,235,554
2002,Antonio Daniels,SG,26,SAS,82,13,2175,269,612,57,196,158,210,23,153,228,48,12,70,104,753
2002,Antonio Davis,PF,33,TOR,77,77,2978,410,963,0,1,293,358,254,486,155,54,83,159,225,1113
2002,Baron Davis,PG,22,CHH,82,82,3318,559,1341,170,478,196,338,93,256,698,172,47,246,241,1484
2002,Dale Davis,C,32,POR,78,77,2447,296,580,0,0,150,212,262,426,96,62,83,62,193,742
2002,Emanual Davis,PG,33,ATL,28,20,774,70,198,29,85,16,18,19,55,68,27,5,52,68,185
2002,Hubert Davis,SG,31,WAS,51,17,1231,146,326,57,126,16,21,7,70,107,28,3,44,58,365
2002,Ricky Davis,SF,22,CLE,82,8,1954,376,781,11,35,196,248,63,180,178,69,23,148,145,959
2002,Andrew DeClercq,C,28,ORL,61,14,633,67,149,0,0,28,50,74,89,22,23,24,34,130,162
2002,Vinny Del Negro,PG,35,PHO,2,0,6,1,4,0,0,0,0,0,0,2,0,0,0,0,2
2002,Tony Delk,SG,28,TOT,63,17,1447,226,588,67,214,78,97,58,145,132,53,10,59,98,597
2002,Tony Delk,SG,28,PHO,41,1,877,166,416,47,147,56,67,38,86,81,31,4,40,60,435
2002,Tony Delk,SG,28,BOS,22,16,570,60,172,20,67,22,30,20,59,51,22,6,19,38,162
2002,Derrick Dial,SG,26,TOT,32,0,299,41,120,1,11,18,24,14,42,35,10,4,16,13,101
2002,Derrick Dial,SG,26,NJN,25,0,249,30,94,0,7,13,18,12,33,31,8,4,13,12,73
2002,Derrick Dial,SG,26,TOR,7,0,50,11,26,1,4,5,6,2,9,4,2,0,3,1,28
2002,Michael Dickerson,SG,26,MEM,4,4,124,15,48,8,21,5,6,3,9,9,3,1,8,12,43
2002,DeSagana Diop,C,20,CLE,18,1,109,12,29,0,0,1,5,5,12,5,1,10,12,19,25
2002,Vlade Divac,C,33,SAC,80,80,2420,338,716,3,13,209,340,205,466,297,79,94,158,229,888
2002,Michael Doleac,C,24,CLE,42,15,705,78,187,0,0,38,46,47,121,25,15,11,37,98,194
2002,Keyon Dooling,PG,21,LAC,14,0,155,22,57,4,14,10,12,0,3,12,4,3,10,20,58
2002,Bryce Drew,PG,27,CHH,61,0,774,78,182,31,73,23,29,14,58,101,32,2,33,49,210
2002,Predrag Drobnjak,C,26,SEA,64,12,1174,191,414,0,2,55,73,75,144,51,20,31,51,109,437
2002,Chris Dudley,C,36,POR,43,2,327,20,50,0,2,8,15,27,53,13,3,14,14,42,48
2002,Tim Duncan,PF,25,SAS,82,82,3329,764,1504,1,10,560,701,268,774,307,61,203,263,217,2089
2002,Howard Eisley,PG,29,NYK,39,0,609,59,175,14,58,39,49,9,40,100,24,3,53,55,171
2002,Obinna Ekezie,PF,26,LAC,29,1,152,13,39,0,0,28,40,12,22,3,2,6,10,16,54
2002,LaPhonso Ellis,SF,31,MIA,66,14,1684,189,452,38,124,53,84,107,180,56,30,37,73,196,469
2002,Evan Eschmeyer,C,26,DAL,31,6,299,21,50,0,0,20,33,35,63,9,10,9,16,60,62
2002,Maurice Evans,SG,23,MIN,10,0,45,9,19,0,3,3,4,3,1,4,0,0,2,9,21
2002,Patrick Ewing*,C,39,ORL,65,4,901,148,333,0,1,94,134,60,203,35,22,45,65,129,390
2002,Danny Ferry,SF,35,SAS,50,2,799,76,177,43,99,34,36,15,75,48,16,9,22,70,229
2002,Michael Finley,SF,28,DAL,69,69,2754,569,1228,76,224,210,251,90,270,230,65,25,117,144,1424
2002,Derek Fisher,PG,27,LAL,70,35,1974,274,666,144,349,94,111,15,131,181,66,9,62,121,786
2002,Marcus Fizer,PF,23,CHI,76,20,1963,371,848,7,41,189,283,128,299,120,49,24,131,186,938
2002,Isaac Fontaine,SG,26,MEM,6,0,75,3,14,1,5,4,6,0,5,4,0,0,4,6,11
2002,Alton Ford,PF,20,PHO,53,0,452,61,118,0,0,42,57,32,75,7,6,7,32,99,164
2002,Joseph Forte,SG,20,BOS,8,0,39,1,12,0,3,4,4,1,5,6,2,0,3,1,6
2002,Danny Fortson,PF,25,GSW,77,76,2216,309,722,1,4,245,308,290,609,127,44,17,160,255,864
2002,Greg Foster,PF,33,MIL,6,0,24,2,9,0,4,3,4,0,8,1,0,0,0,4,7
2002,Jeff Foster,C,25,IND,82,48,1786,177,394,2,15,111,182,206,350,70,71,38,79,232,467
2002,Antonis Fotsis,PF,20,MEM,28,1,320,42,104,7,23,17,20,25,37,10,9,11,21,22,108
2002,Tremaine Fowlkes,SF,25,LAC,22,17,343,25,64,0,0,24,31,32,32,17,11,1,13,39,74
2002,Rick Fox,SF,32,LAL,82,82,2289,255,605,65,208,70,85,90,299,283,67,21,132,244,645
2002,Adonal Foyle,C,26,GSW,79,36,1485,171,385,0,0,37,93,150,234,41,36,168,76,179,379
2002,Steve Francis,PG,24,HOU,57,56,2343,420,1007,68,210,326,422,102,299,362,71,25,221,172,1234
2002,Lawrence Funderburke,PF,31,SAC,56,1,722,115,245,0,3,34,56,76,122,32,11,18,33,65,264
2002,Kevin Garnett,PF,25,MIN,81,81,3175,659,1401,37,116,359,448,243,738,422,96,126,229,184,1714
2002,Dean Garrett,C,35,TOT,34,0,183,18,55,0,0,0,3,16,41,5,7,10,10,32,36
2002,Dean Garrett,C,35,MIN,29,0,152,14,40,0,0,0,3,13,34,4,5,9,7,26,28
2002,Dean Garrett,C,35,GSW,5,0,31,4,15,0,0,0,0,3,7,1,2,1,3,6,8
2002,Pat Garrity,PF,25,ORL,80,43,2406,327,767,169,396,61,73,77,261,99,61,28,68,230,884
2002,Pau Gasol,C,21,MEM,82,79,3007,551,1064,1,5,338,477,238,492,223,41,169,224,195,1441
2002,Chris Gatling,PF,34,MIA,54,1,809,131,293,1,8,82,117,71,135,25,17,11,58,109,345
2002,Matt Geiger,C,32,PHI,4,0,36,1,8,0,0,1,2,3,3,0,0,2,2,2,3
2002,Devean George,SF,24,LAL,82,1,1759,215,523,66,178,85,126,78,225,111,71,42,66,190,581
2002,Eddie Gill,PG,23,MEM,23,5,384,39,92,7,22,31,39,7,21,49,11,3,34,38,116
2002,Kendall Gill,SG,33,MIA,65,49,1410,162,422,6,44,42,62,29,155,100,44,8,55,140,372
2002,Dion Glover,SG,23,ATL,55,25,1156,192,456,30,91,78,103,36,133,84,45,14,76,89,492
2002,Steve Goodrich,SF,25,NJN,9,0,50,2,10,0,0,1,2,1,4,5,1,2,3,10,5
2002,Brian Grant,PF,29,MIA,72,72,2256,286,610,0,2,101,119,168,407,137,48,31,122,236,673
2002,Horace Grant,C,36,ORL,76,76,2210,264,515,0,0,80,111,159,322,104,57,49,51,118,608
2002,Adrian Griffin,SG,27,DAL,58,34,1383,179,359,16,54,41,49,68,161,106,75,12,42,142,415
2002,Eddie Griffin,PF,19,HOU,73,24,1896,244,666,90,273,64,86,117,299,53,17,134,47,117,642
2002,Tom Gugliotta,PF,32,PHO,44,40,1129,127,301,3,9,28,37,59,162,77,39,30,61,116,285
2002,A.J. Guyton,PG,23,CHI,45,6,607,88,244,46,123,22,27,12,32,81,10,7,37,23,244
2002,Darvin Ham,SF,28,MIL,70,2,1208,120,211,1,7,62,123,91,111,73,25,37,83,175,303
2002,Richard Hamilton,SG,23,WAS,63,57,2203,472,1084,16,42,300,337,73,143,171,38,14,132,136,1260
2002,Tang Hamilton,SF,23,MIA,9,2,98,10,19,0,1,0,1,6,12,5,4,0,2,10,20
2002,Zendon Hamilton,PF,26,DEN,54,15,848,103,245,0,0,118,181,110,143,14,21,18,60,104,324
2002,Anfernee Hardaway,SG,30,PHO,80,55,2462,389,931,23,83,158,195,98,252,324,122,32,189,184,959
2002,Tim Hardaway,PG,35,TOT,68,16,1601,226,620,123,354,77,97,14,110,278,57,10,111,109,652
2002,Tim Hardaway,PG,35,DAL,54,2,1276,179,494,95,279,65,78,13,84,201,40,8,73,84,518
2002,Tim Hardaway,PG,35,DEN,14,14,325,47,126,28,75,12,19,1,26,77,17,2,38,25,134
2002,Matt Harpring,SF,25,PHI,81,81,2541,386,838,21,69,165,222,203,370,107,70,5,127,201,958
2002,Al Harrington,PF,21,IND,44,1,1313,230,484,1,3,115,144,96,180,54,41,21,78,166,576
2002,Othella Harrington,PF,28,NYK,77,4,1563,237,450,0,2,122,172,125,224,37,30,36,95,250,596
2002,Lucious Harris,SG,31,NJN,74,0,1553,249,537,44,118,133,158,49,158,116,53,6,61,99,675
2002,Jason Hart,PG,23,SAS,10,0,92,10,19,0,2,6,6,4,9,12,7,1,8,16,26
2002,Antonio Harvey,PF,31,SEA,5,3,47,4,12,0,0,1,2,5,4,5,1,3,3,8,9
2002,Donnell Harvey,PF,21,TOT,47,4,841,108,217,0,0,54,90,80,147,37,21,24,33,115,270
2002,Donnell Harvey,PF,21,DAL,18,0,162,14,26,0,0,10,22,12,34,5,4,5,8,27,38
