playerID,yearID,stint,teamID,lgID,G,AB,PA,R,H,X2B,X3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
burroje01,1978,1,ATL,NL,153,488,611,72,147,30,6,23,77,1,2,117,92,12,0,0,6,16
cabelen01,1978,1,HOU,NL,162,660,694,92,195,31,8,7,71,33,15,22,80,1,5,3,4,14
carewro01,1978,1,MIN,AL,152,564,651,85,188,26,10,5,70,27,7,78,62,19,1,2,6,18
cartega01,1978,1,MON,NL,157,533,607,76,136,27,1,20,72,10,6,62,70,11,5,2,5,10
cashda01,1978,1,MON,NL,159,658,703,66,166,26,3,3,43,12,6,37,29,2,0,5,3,16
ceyro01,1978,1,LAN,NL,159,555,667,84,150,32,0,23,84,2,5,96,96,9,7,2,7,13
chalkda01,1978,1,CAL,AL,135,470,527,42,119,12,0,1,34,5,8,38,34,0,7,11,1,9
chambch01,1978,1,NYA,AL,162,625,677,81,171,26,3,12,90,2,1,41,60,3,5,1,5,6
clarkja01,1978,1,SFN,NL,156,592,657,90,181,46,8,25,98,15,11,50,72,8,3,3,9,15
conceda01,1978,1,CIN,NL,153,565,624,75,170,33,4,6,67,23,10,51,83,4,1,3,4,14
cowel01,1978,1,KCA,AL,132,485,534,63,133,24,8,5,63,14,6,31,54,3,6,1,11,7
cromawa01,1978,1,MON,NL,159,607,655,77,180,32,6,10,56,8,8,33,60,5,7,2,6,15
cruzjo01,1978,1,HOU,NL,153,565,627,79,178,34,9,10,83,37,9,57,57,9,0,2,3,9
cruzju01,1978,1,SEA,AL,147,550,634,77,129,14,1,1,25,59,10,69,66,0,1,10,4,8
dawsoan01,1978,1,MON,NL,157,609,660,84,154,24,8,25,72,28,11,30,128,3,12,4,5,7
decindo01,1978,1,BAL,AL,142,511,561,72,146,37,1,28,80,7,7,46,81,2,2,0,2,12
dejesiv01,1978,1,CHN,NL,160,619,712,104,172,24,7,3,35,41,12,74,78,5,2,15,2,12
driesda01,1978,1,CIN,NL,153,524,612,68,131,23,3,16,70,28,9,75,79,7,4,3,6,13
evansda01,1978,1,SFN,NL,159,547,668,82,133,24,2,20,78,4,5,105,64,12,0,6,10,5
evansdw01,1978,1,BOS,AL,147,497,572,75,123,24,2,24,63,8,5,65,119,2,2,6,2,15
fiskca01,1978,1,BOS,AL,157,571,658,94,162,39,5,20,88,7,2,71,83,6,7,3,6,10
flynndo01,1978,1,NYN,NL,156,532,572,37,126,12,8,0,36,3,5,30,50,10,1,6,3,14
fordda01,1978,1,MIN,AL,151,592,654,78,162,36,10,11,82,7,7,48,88,6,5,6,3,15
fostege01,1978,1,CIN,NL,158,604,687,97,170,26,7,40,120,4,4,70,138,16,7,0,6,18
garneph01,1978,1,PIT,NL,154,528,609,66,138,25,9,10,66,27,14,66,71,12,5,3,7,18
garvest01,1978,1,LAN,NL,162,639,689,89,202,36,9,21,113,10,5,40,70,9,1,1,8,17
grichbo01,1978,1,CAL,AL,144,487,591,68,122,16,2,6,42,4,3,75,83,1,7,19,3,6
griffke01,1978,1,CIN,NL,158,614,680,90,177,33,8,10,63,23,5,54,70,1,0,9,3,6
guerrma01,1978,1,OAK,AL,143,505,546,27,139,18,4,3,38,0,5,15,35,2,6,17,3,13
hargrmi01,1978,1,TEX,AL,146,494,616,63,124,24,1,7,40,2,5,107,47,8,7,2,6,11
harlola01,1978,1,BAL,AL,147,460,521,67,112,25,1,8,26,14,11,55,72,3,1,3,2,9
harrato01,1978,1,TEX,AL,139,450,547,56,103,17,3,12,59,31,8,83,66,3,2,9,3,8
hebneri01,1978,1,PHI,NL,137,435,505,61,123,22,3,17,71,4,7,53,58,16,9,4,4,8
hendest01,1978,1,NYN,NL,157,587,654,83,156,30,9,10,65,13,7,60,109,3,2,0,5,24
herke01,1978,1,SLN,NL,159,542,633,90,138,32,4,11,64,13,5,82,68,11,2,1,6,12
herndla01,1978,1,SFN,NL,151,471,521,52,122,15,9,1,32,13,8,35,71,2,1,13,1,12
hislela01,1978,1,ML4,AL,142,520,600,96,151,24,0,34,115,10,6,67,90,3,5,3,5,14
hobsobu01,1978,1,BOS,AL,147,512,574,65,128,26,2,17,80,1,0,50,122,3,0,4,8,15
howelro02,1978,1,TOR,AL,140,551,601,67,149,28,3,8,61,0,1,44,78,3,1,4,1,10
jacksre01,1978,1,NYA,AL,139,511,581,82,140,13,5,27,97,14,11,58,133,2,9,0,3,8
johnsla02,1978,1,CHA,AL,148,498,551,52,136,23,2,8,72,6,5,43,46,2,2,1,7,17
jonesru01,1978,1,SEA,AL,129,472,540,48,111,24,3,6,46,22,6,55,85,2,0,8,5,15
kempst01,1978,1,DET,AL,159,582,686,75,161,18,4,15,79,2,3,97,87,3,1,3,3,9
kuipedu01,1978,1,CLE,AL,149,547,589,52,155,18,6,0,43,4,9,19,35,1,4,16,3,11
lefloro01,1978,1,DET,AL,155,666,741,126,198,30,3,12,62,68,16,65,104,7,4,1,5,11
lezcasi01,1978,1,ML4,AL,132,442,519,62,129,21,4,15,61,3,3,64,83,6,1,5,7,5
lopesda01,1978,1,LAN,NL,151,587,665,93,163,25,4,17,58,45,4,71,70,3,0,6,1,9
luzingr01,1978,1,PHI,NL,155,540,655,85,143,32,2,35,101,8,7,100,135,15,11,0,4,10
lynnfr01,1978,1,BOS,AL,150,541,627,75,161,33,3,22,82,3,6,75,50,11,1,4,6,9
maddoga01,1978,1,PHI,NL,155,598,645,62,172,34,3,11,68,33,7,39,89,11,2,3,3,9
madlobi01,1978,1,SFN,NL,122,447,509,76,138,26,3,15,44,16,5,48,39,11,3,9,2,6
manniri01,1978,1,CLE,AL,148,566,616,65,149,27,3,3,50,12,12,38,62,1,1,8,3,10
matthga01,1978,1,ATL,NL,129,474,542,75,135,20,5,18,62,8,7,61,92,2,2,1,4,16
maybejo01,1978,1,TOR,AL,152,515,587,51,129,15,2,22,70,1,2,60,57,2,4,1,7,13
mayle01,1978,1,BAL,AL,148,556,590,56,137,16,1,25,80,5,2,31,110,5,1,0,2,18
mazzile01,1978,1,NYN,NL,148,542,619,78,148,28,5,16,61,20,13,69,82,6,1,2,5,7
mcbriba01,1978,1,PHI,NL,122,472,510,68,127,20,4,10,49,28,3,28,68,3,5,2,3,4
mckayda01,1978,1,TOR,AL,145,504,537,59,120,20,8,7,45,4,4,20,91,2,1,10,2,17
mcraeha01,1978,1,KCA,AL,156,623,692,90,170,39,5,16,72,17,8,51,62,6,6,1,11,15
milleri01,1978,1,CAL,AL,132,475,547,66,125,25,4,1,37,3,13,54,70,1,4,10,4,14
molitpa01,1978,1,ML4,AL,125,521,556,73,142,26,4,6,45,30,12,19,54,2,4,7,5,6
moneydo01,1978,1,ML4,AL,137,518,588,88,152,30,2,14,54,3,0,48,70,2,7,14,1,10
montawi01,1978,1,NYN,NL,159,609,679,66,156,32,0,17,96,9,4,60,92,19,1,0,9,13
morenom01,1978,1,PIT,NL,155,515,621,95,121,15,7,2,33,71,22,81,104,4,3,17,5,5
morgajo02,1978,1,CIN,NL,132,441,533,68,104,27,0,13,75,19,5,79,40,3,2,0,11,6
munsoth01,1978,1,NYA,AL,154,617,666,73,183,27,1,6,71,2,3,35,70,6,3,1,10,20
murcebo01,1978,1,CHN,NL,146,499,585,66,140,22,6,9,64,14,5,80,57,15,0,0,6,12
murphda05,1978,1,ATL,NL,151,530,583,66,120,14,3,23,79,11,7,42,145,3,3,3,5,15
murraed02,1978,1,BAL,AL,161,610,690,85,174,32,3,27,95,6,5,70,97,7,1,1,8,15
nettlgr01,1978,1,NYA,AL,159,587,662,81,162,23,2,27,93,1,1,59,69,6,6,1,9,20
oglivbe01,1978,1,ML4,AL,128,469,527,71,142,29,4,18,72,11,7,52,69,10,0,3,3,10
oliveal01,1978,1,TEX,AL,133,525,568,65,170,35,5,14,89,8,9,31,41,6,2,1,9,7
otisam01,1978,1,KCA,AL,141,486,567,74,145,30,7,22,96,32,8,66,54,7,4,1,10,10
pagemi02,1978,1,OAK,AL,147,516,579,62,147,25,7,17,70,23,19,53,95,6,4,4,2,7
parkeda01,1978,1,PIT,NL,148,581,642,102,194,32,12,30,117,20,7,57,92,23,2,0,2,8
parrila01,1978,1,MON,NL,144,520,560,68,144,39,4,15,70,2,3,32,103,9,2,5,1,19
perezto01,1978,1,MON,NL,148,544,590,63,158,38,3,14,78,2,0,38,104,9,2,1,5,10
pinielo01,1978,1,NYA,AL,130,472,513,67,148,34,5,6,69,3,1,34,36,8,2,4,1,12
porteda02,1978,1,KCA,AL,150,520,602,77,138,27,6,18,78,0,5,75,75,14,2,1,4,13
puhlte01,1978,1,HOU,NL,149,585,647,87,169,25,6,3,35,32,14,48,46,5,4,3,7,11
randlle01,1978,1,NYN,NL,132,437,508,53,102,16,8,2,35,14,11,64,57,7,1,2,4,7
randowi01,1978,1,NYA,AL,134,499,596,87,139,18,6,3,42,36,7,82,51,1,4,6,5,12
reitzke01,1978,1,SLN,NL,150,540,578,41,133,26,2,10,75,1,0,23,61,5,5,3,7,13
remyje01,1978,1,BOS,AL,148,583,643,87,162,24,6,2,44,30,13,40,55,0,0,14,6,13
reverda01,1978,1,OAK,AL,152,521,553,49,141,21,3,16,46,0,1,26,55,5,0,2,4,12
reynocr01,1978,1,SEA,AL,148,548,604,57,160,16,7,5,44,9,6,36,41,1,3,11,6,4
riceji01,1978,1,BOS,AL,163,677,746,121,213,25,15,46,139,7,5,58,126,7,5,1,5,15
richage01,1978,1,SDN,NL,154,555,629,90,171,26,12,4,45,37,17,64,80,7,4,2,4,9
rivermi01,1978,1,NYA,AL,141,559,604,78,148,25,8,11,48,25,5,29,51,3,3,7,6,8
roberle01,1978,1,SEA,AL,134,472,528,78,142,21,7,22,92,6,3,41,52,2,8,3,4,7
robinbi02,1978,1,PIT,NL,136,499,552,70,123,36,2,14,80,14,11,35,105,8,5,2,11,7
rosepe01,1978,1,CIN,NL,159,655,729,103,198,51,3,7,52,13,9,62,30,6,3,2,7,8
roystje01,1978,1,ATL,NL,140,529,600,67,137,17,8,2,35,27,17,56,49,2,3,8,4,9
rudijo01,1978,1,CAL,AL,133,497,536,58,127,27,1,17,79,2,1,28,82,4,2,3,6,10
russebi01,1978,1,LAN,NL,155,625,672,72,179,32,4,3,46,10,6,30,34,8,2,12,3,17
schmimi01,1978,1,PHI,NL,145,513,616,93,129,27,2,21,78,19,6,91,103,12,4,0,8,4
simmote01,1978,1,SLN,NL,152,516,604,71,148,40,5,22,80,1,1,77,39,17,3,0,8,19
singlke01,1978,1,BAL,AL,149,502,608,67,147,21,2,20,81,0,0,98,94,5,2,4,2,14
smallro02,1978,1,MIN,AL,158,586,702,80,160,31,3,19,77,2,8,85,70,3,1,23,7,16
smithoz01,1978,1,SDN,NL,159,590,668,69,152,17,6,1,46,40,12,47,43,0,0,28,3,11
smithre06,1978,1,LAN,NL,128,447,531,82,132,27,2,29,93,12,5,70,90,8,1,0,13,5
soderer01,1978,1,CHA,AL,143,457,510,57,118,17,1,20,67,2,2,39,44,2,4,3,7,13
speiech01,1978,1,MON,NL,150,501,570,47,126,18,3,5,51,1,0,60,75,10,1,2,6,14
staubru01,1978,1,DET,AL,162,642,734,75,175,30,1,24,121,3,1,76,35,5,3,2,11,24
stearjo01,1978,1,NYN,NL,143,477,563,65,126,24,1,15,73,25,13,70,57,4,8,2,6,11
sundbji01,1978,1,TEX,AL,149,518,592,54,144,23,6,6,58,2,5,64,70,6,3,3,4,18
taverfr01,1978,1,PIT,NL,157,654,702,81,182,31,9,0,38,46,25,29,60,3,5,12,2,4
templga01,1978,1,SLN,NL,155,647,675,82,181,31,13,2,47,34,11,22,87,3,1,2,3,7
tecge01,1978,1,SDN,NL,142,401,515,60,90,18,4,16,61,6,5,101,98,8,11,0,2,5
thomago01,1978,1,ML4,AL,137,452,536,70,111,24,1,32,86,3,4,73,133,4,2,6,3,6
thompja01,1978,1,DET,AL,153,589,669,79,169,25,3,26,96,0,0,74,96,3,0,1,5,11
thorn01,1978,1,CLE,AL,145,508,617,97,133,22,4,33,105,4,7,93,72,4,6,2,8,17
trammal01,1978,1,DET,AL,139,448,504,49,120,14,6,2,34,3,1,45,56,0,2,6,3,12
trillma01,1978,1,CHN,NL,152,552,615,53,144,17,5,4,55,0,7,50,67,3,2,3,8,10
valenel01,1978,1,MON,NL,151,570,612,75,165,35,2,25,76,13,8,35,88,3,2,0,5,9
watsobo01,1978,1,HOU,NL,139,461,527,51,133,25,4,14,79,3,1,51,57,16,4,0,11,18
whitalo01,1978,1,DET,AL,139,484,567,71,138,12,7,3,58,7,7,61,65,0,1,13,8,9
whitfte01,1978,1,SFN,NL,149,488,543,70,141,20,2,10,32,5,11,33,69,5,2,17,3,9
willsbu01,1978,1,TEX,AL,157,539,619,78,135,17,4,9,57,52,14,63,91,3,4,9,4,11
winfida01,1978,1,SDN,NL,158,587,649,88,181,30,5,24,97,21,9,55,81,20,2,0,5,13
wynegbu01,1978,1,MIN,AL,135,454,522,36,104,22,1,4,45,1,0,47,42,2,6,11,4,7
yastrca01,1978,1,BOS,AL,144,523,611,70,145,21,2,17,81,4,5,76,44,8,3,1,8,9
yountro01,1978,1,ML4,AL,127,502,545,66,147,23,9,9,71,16,5,24,43,1,1,13,5,5
ziskri01,1978,1,TEX,AL,140,511,581,68,134,19,1,22,85,3,3,58,76,7,3,4,5,14
bakerdu01,1979,1,LAN,NL,151,554,616,86,152,29,1,23,88,11,4,56,70,0,1,2,3,16
bandosa01,1979,1,ML4,AL,130,476,543,57,117,14,3,9,43,2,0,57,42,3,3,6,1,17
bannial01,1979,1,CHA,AL,136,506,560,71,144,28,8,2,55,22,6,43,40,1,3,4,4,9
baylodo01,1979,1,CAL,AL,162,628,722,120,186,33,3,36,139,22,12,71,51,6,11,0,12,10
bellbu01,1979,1,TEX,AL,162,670,720,89,200,42,3,18,101,5,4,30,45,4,3,7,10,16
benchjo01,1979,1,CIN,NL,130,464,538,73,128,19,0,22,80,4,2,67,73,8,0,3,4,11
bochtbr01,1979,1,SEA,AL,150,554,636,81,175,38,6,16,100,2,2,67,64,8,2,3,10,27
bondsbo01,1979,1,CLE,AL,146,538,631,93,148,24,1,25,85,34,23,74,135,4,8,4,7,9
bosetri01,1979,1,TOR,AL,162,619,657,59,161,35,2,8,65,13,12,22,70,0,3,6,7,17
bowala01,1979,1,PHI,NL,147,539,619,74,130,17,11,0,31,20,9,61,32,5,1,12,6,11
brettge01,1979,1,KCA,AL,154,645,701,119,212,42,20,23,107,17,10,51,36,14,0,1,4,8
bucknbi01,1979,1,CHN,NL,149,591,628,72,168,34,7,14,66,9,4,30,28,6,2,1,4,16
bumbral01,1979,1,BAL,AL,148,569,621,80,162,29,1,7,49,37,12,43,74,3,3,2,4,6
burleri01,1979,1,BOS,AL,153,627,682,93,174,32,5,5,60,9,5,35,54,0,3,9,8,13
cabelen01,1979,1,HOU,NL,155,603,630,60,164,30,5,6,67,37,18,21,68,7,3,2,1,18
cartega01,1979,1,MON,NL,140,505,559,74,143,26,5,22,75,3,2,40,62,3,5,2,7,11
cartyri01,1979,1,TOR,AL,132,461,512,48,118,26,0,12,55,3,1,46,45,4,1,0,4,21
cedence01,1979,1,HOU,NL,132,470,549,57,123,27,4,6,54,30,13,64,52,8,3,3,9,15
ceronri01,1979,1,TOR,AL,136,469,514,47,112,27,4,7,61,1,4,37,40,1,1,3,4,5
ceyro01,1979,1,LAN,NL,150,487,579,77,137,20,1,28,81,3,3,86,85,8,2,0,4,11
chambch01,1979,1,NYA,AL,149,554,599,61,155,27,3,18,63,3,2,34,53,4,5,1,5,9
clarkja01,1979,1,SFN,NL,143,527,598,84,144,25,2,26,86,11,8,63,95,6,1,1,6,9
conceda01,1979,1,CIN,NL,149,590,666,91,166,25,3,16,84,19,7,64,73,5,0,6,6,18
coopece01,1979,1,ML4,AL,150,590,660,83,182,44,1,24,106,15,3,56,77,10,0,6,8,14
cowel01,1979,1,KCA,AL,136,516,568,69,152,18,7,9,73,10,8,40,44,4,3,2,7,12
cromawa01,1979,1,MON,NL,158,659,710,84,181,46,5,8,46,8,7,38,78,19,1,6,6,11
cruzjo01,1979,1,HOU,NL,157,558,636,73,161,33,7,9,72,36,14,72,66,16,0,1,5,5
dauerri01,1979,1,BAL,AL,142,479,528,63,123,20,0,9,61,0,1,36,36,2,1,4,8,15
dawsoan01,1979,1,MON,NL,155,639,684,90,176,24,12,25,92,35,10,27,115,5,6,8,4,10
dejesiv01,1979,1,CHN,NL,160,636,716,92,180,26,10,5,52,24,20,59,82,1,2,17,2,9
downibr01,1979,1,CAL,AL,148,509,596,87,166,27,3,12,75,3,3,77,57,4,5,3,2,17
driesda01,1979,1,CIN,NL,150,515,589,72,129,24,3,18,75,11,5,62,77,11,3,2,7,6
evansda01,1979,1,SFN,NL,160,562,661,68,142,23,2,17,70,6,7,91,80,14,2,1,5,6
evansdw01,1979,1,BOS,AL,152,489,563,69,134,24,1,21,58,6,9,69,76,7,1,3,1,14
flynndo01,1979,1,NYN,NL,157,555,580,35,135,19,5,4,61,0,3,17,46,7,0,6,2,15
foliti01,1979,2,PIT,NL,133,525,587,70,153,23,1,1,65,6,5,28,14,0,9,19,6,7
fordda01,1979,1,CAL,AL,142,569,628,100,165,26,5,21,101,8,5,40,86,0,3,3,13,17
fostege01,1979,1,CIN,NL,121,440,505,68,133,18,3,30,98,0,2,59,105,7,3,0,3,11
friaspe01,1979,1,ATL,NL,140,475,510,41,123,18,4,1,44,3,2,20,36,5,2,10,3,13
garneph01,1979,1,PIT,NL,150,549,612,76,161,32,8,11,59,17,8,55,74,15,3,2,3,6
garvest01,1979,1,LAN,NL,162,648,697,92,204,32,1,28,110,3,6,37,59,16,2,4,6,25
grichbo01,1979,1,CAL,AL,153,534,609,78,157,30,5,30,101,1,0,59,84,10,2,12,2,14
griffal01,1979,1,TOR,AL,153,624,689,81,179,22,10,2,31,21,16,40,59,0,5,16,4,10
grosswa01,1979,1,OAK,AL,138,442,521,54,99,19,1,14,50,4,3,72,62,9,1,3,3,8
harrato01,1979,1,CLE,AL,149,527,635,99,147,25,1,20,77,20,9,89,60,2,8,7,4,8
hebneri01,1979,1,NYN,NL,136,473,549,54,127,25,2,10,79,3,1,59,59,6,8,1,8,7
hendrge01,1979,1,SLN,NL,140,493,548,67,148,27,1,16,75,2,3,49,62,5,0,0,6,17
herke01,1979,1,SLN,NL,161,610,698,116,210,48,11,11,105,11,6,80,78,5,1,0,7,9
hobsobu01,1979,1,BOS,AL,146,528,570,74,138,26,7,28,93,3,2,30,78,2,0,6,6,23
hornebo01,1979,1,ATL,NL,121,487,515,66,153,15,1,33,98,0,2,22,74,6,3,0,3,9
hortowi01,1979,1,SEA,AL,162,646,696,77,180,19,5,29,106,1,1,42,112,4,4,2,2,20
howelro02,1979,1,TOR,AL,138,511,563,60,126,28,4,15,72,1,4,42,91,4,6,1,3,12
jacksre01,1979,1,NYA,AL,131,465,537,78,138,24,2,29,89,9,8,65,107,3,2,0,5,17
jacksro02,1979,1,MIN,AL,159,583,653,85,158,40,5,14,68,3,1,51,59,5,9,6,4,14
johnsla02,1979,1,CHA,AL,133,479,526,60,148,29,1,12,74,8,2,41,56,1,2,0,4,23
jonesru01,1979,1,SEA,AL,162,622,716,109,166,29,9,21,78,33,12,85,78,4,3,2,4,19
kempst01,1979,1,DET,AL,134,490,570,88,156,26,3,26,105,5,6,68,70,2,2,2,8,13
kingmda01,1979,1,CHN,NL,145,532,589,97,153,19,5,48,115,4,2,45,131,7,4,0,8,7
knighra01,1979,1,CIN,NL,150,551,604,64,175,37,4,10,79,4,4,38,57,4,3,4,8,20
kuipedu01,1979,1,CLE,AL,140,479,528,46,122,9,5,0,39,4,9,37,27,7,4,8,0,14
landrke01,1979,1,MIN,AL,151,564,623,81,172,27,5,15,83,10,3,37,57,4,4,10,8,13
lansfca01,1979,1,CAL,AL,157,654,712,114,188,30,5,19,79,20,8,39,115,2,3,12,4,16
lefloro01,1979,1,DET,AL,148,600,654,110,180,22,10,9,57,78,14,52,95,2,0,0,2,16
lemonch01,1979,1,CHA,AL,148,556,632,79,177,44,2,17,86,7,11,56,68,6,13,3,4,15
lezcasi01,1979,1,ML4,AL,138,473,566,84,152,29,3,28,101,4,3,77,74,5,3,6,7,11
lopesda01,1979,1,LAN,NL,153,582,692,109,154,20,6,28,73,44,4,97,88,4,4,6,3,8
luzingr01,1979,1,PHI,NL,137,452,525,47,114,23,1,18,81,3,3,56,103,5,10,0,7,10
lynnfr01,1979,1,BOS,AL,147,531,622,116,177,42,1,39,122,2,2,82,79,4,4,0,5,9
maddoga01,1979,1,PHI,NL,148,548,577,70,154,28,6,13,61,26,13,17,71,5,4,1,7,8
manniri01,1979,1,CLE,AL,144,560,632,67,145,12,2,3,51,30,8,55,48,3,1,9,7,13
martije01,1979,1,CHN,NL,150,534,579,74,145,34,3,19,73,2,4,38,85,3,3,0,4,13
matthga01,1979,1,ATL,NL,156,631,695,97,192,34,5,27,90,18,6,60,75,5,0,1,3,6
maybejo01,1979,1,TOR,AL,137,464,541,61,127,22,1,21,74,1,1,69,60,7,5,1,2,10
mazzile01,1979,1,NYN,NL,158,597,693,78,181,34,4,15,79,34,12,93,74,5,0,0,3,6
mcbriba01,1979,1,PHI,NL,151,582,637,82,163,16,12,12,60,25,14,41,77,3,4,3,7,6
meyerda01,1979,1,SEA,AL,144,525,570,72,146,21,7,20,74,11,7,29,35,10,4,6,6,13
molitpa01,1979,1,ML4,AL,140,584,645,88,188,27,16,9,62,33,13,48,48,5,2,6,5,9
morenom01,1979,1,PIT,NL,162,695,757,110,196,21,12,8,69,77,21,51,104,9,3,6,2,7
morgajo02,1979,1,CIN,NL,127,436,538,70,109,26,1,9,32,28,6,93,45,11,1,3,5,8
murraed02,1979,1,BAL,AL,159,606,687,90,179,30,2,25,99,10,2,72,78,9,2,1,6,16
nettlgr01,1979,1,NYA,AL,145,521,588,71,132,15,1,20,73,1,2,59,53,6,0,0,8,14
newmaje01,1979,1,OAK,AL,143,516,552,53,119,17,2,22,71,2,1,27,88,2,1,2,6,17
northbi01,1979,1,SFN,NL,142,460,561,87,119,15,4,5,30,58,24,96,84,3,1,1,3,5
oglivbe01,1979,1,ML4,AL,139,514,572,88,145,30,4,29,81,12,5,48,56,12,2,4,4,11
oliveal01,1979,1,TEX,AL,136,492,538,69,159,28,4,12,76,4,5,34,34,8,4,1,7,14
ontivst01,1979,1,CHN,NL,152,519,590,58,148,28,2,4,57,0,1,58,68,7,7,1,5,19
otisam01,1979,1,KCA,AL,151,577,660,100,170,28,2,18,90,30,5,68,92,8,3,7,5,12
pagemi02,1979,1,OAK,AL,133,478,539,51,118,11,2,9,42,17,16,52,93,5,3,3,3,9
parkeda01,1979,1,PIT,NL,158,622,707,109,193,45,7,25,94,20,4,67,101,14,9,0,9,7
parrila01,1979,1,MON,NL,153,544,595,83,167,39,2,30,82,5,1,41,101,11,2,7,1,8
parrila02,1979,1,DET,AL,143,493,548,65,136,26,3,19,65,6,7,49,105,2,2,3,1,15
perezto01,1979,1,MON,NL,132,489,537,58,132,29,4,13,73,2,1,38,82,4,3,0,7,14
porteda02,1979,1,KCA,AL,157,533,679,101,155,23,10,20,112,3,4,121,65,8,8,4,13,11
pryorgr01,1979,1,CHA,AL,143,476,525,60,131,23,3,3,34,3,4,35,41,1,2,7,5,16
puhlte01,1979,1,HOU,NL,157,600,672,87,172,22,4,8,49,30,22,58,46,8,4,8,2,7
randowi01,1979,1,NYA,AL,153,574,682,98,155,15,13,5,61,33,12,95,39,5,3,5,5,23
reitzke01,1979,1,SLN,NL,159,605,643,42,162,41,2,8,73,1,0,25,85,7,4,4,5,13
reverda01,1979,1,OAK,AL,125,472,513,63,136,25,5,19,77,1,4,34,65,5,1,1,5,6
reynocr01,1979,1,HOU,NL,146,555,616,63,147,20,9,0,39,12,6,21,49,0,2,34,4,2
riceji01,1979,1,BOS,AL,158,619,688,117,201,39,6,39,130,9,4,57,97,4,4,0,8,16
richage01,1979,1,SDN,NL,150,545,606,77,152,17,9,4,41,24,8,47,62,6,8,3,3,7
roberle01,1979,1,SEA,AL,140,450,518,61,122,24,6,15,54,3,3,56,64,6,2,7,3,8
rosepe01,1979,1,PHI,NL,163,628,730,90,208,40,5,4,59,20,11,95,32,10,2,0,5,18
roystje01,1979,1,ATL,NL,154,601,676,103,164,25,6,3,51,35,8,62,59,0,0,6,7,8
russebi01,1979,1,LAN,NL,153,627,670,72,170,26,4,7,56,6,9,24,43,2,1,14,4,20
schmimi01,1979,1,PHI,NL,160,541,675,109,137,25,4,45,114,9,5,120,115,12,3,2,9,13
scottro01,1979,1,MON,NL,151,562,645,69,134,12,5,3,42,39,12,66,82,2,2,12,3,4
scottto01,1979,1,SLN,NL,153,587,634,69,152,22,10,6,68,37,17,34,92,4,5,0,8,13
simmote01,1979,1,SLN,NL,123,448,521,68,127,22,0,26,87,0,1,61,34,22,4,0,8,10
singlke01,1979,1,BAL,AL,159,570,688,93,168,29,1,35,111,3,1,109,118,16,1,1,7,16
smallro02,1979,1,MIN,AL,162,621,729,94,168,28,3,24,95,2,3,80,80,8,4,15,9,9
smithoz01,1979,1,SDN,NL,156,587,649,77,124,18,6,0,27,28,7,37,37,5,2,22,1,11
stearjo01,1979,1,NYN,NL,155,538,602,58,131,29,2,9,66,15,15,52,57,5,4,3,5,21
sundbji01,1979,1,TEX,AL,150,495,561,50,136,23,4,5,64,3,3,51,51,5,5,5,5,17
taverfr01,1979,2,NYN,NL,153,635,680,89,167,26,9,1,33,42,19,33,72,1,2,10,0,11
templga01,1979,1,SLN,NL,154,672,696,105,211,32,19,9,62,26,10,18,91,4,1,2,3,8
tecge01,1979,1,SDN,NL,151,463,582,61,122,16,4,20,67,2,6,105,106,4,7,1,6,7
thomago01,1979,1,ML4,AL,156,557,668,97,136,29,0,45,123,1,5,98,175,6,2,5,6,8
thompja01,1979,1,DET,AL,145,492,569,58,121,16,1,20,79,2,0,70,90,8,1,1,5,15
thorn01,1979,1,CLE,AL,143,515,617,89,120,31,1,26,93,5,4,90,93,2,4,1,7,8
trammal01,1979,1,DET,AL,142,460,520,68,127,11,4,6,50,17,14,43,55,0,0,12,5,6
valenel01,1979,1,MON,NL,146,548,575,73,151,29,3,21,82,11,9,22,74,3,1,1,3,23
washicl01,1979,1,CHA,AL,131,471,508,79,132,33,5,13,66,19,11,28,93,7,3,2,4,10
whitalo01,1979,1,DET,AL,127,423,520,75,121,14,8,3,42,20,10,78,66,2,1,14,4,10
whitefr01,1979,1,KCA,AL,127,467,503,73,124,26,4,10,48,28,8,25,54,3,1,3,7,11
willsbu01,1979,1,TEX,AL,146,543,617,90,148,21,3,5,46,35,11,53,58,4,4,14,3,12
wilsowi02,1979,1,KCA,AL,154,588,640,113,185,18,13,6,49,83,12,28,92,3,7,13,4,1
winfida01,1979,1,SDN,NL,159,597,686,97,184,27,10,34,118,15,9,85,71,24,2,0,2,9
wynegbu01,1979,1,MIN,AL,149,504,595,74,136,20,0,7,57,2,2,74,36,5,2,11,4,13
yastrca01,1979,1,BOS,AL,147,518,590,69,140,28,1,21,87,3,3,62,46,8,2,0,8,12
youngjo02,1979,1,NYN,NL,158,590,665,90,162,37,5,16,60,18,13,60,84,7,7,4,4,7
yountro01,1979,1,ML4,AL,149,577,626,72,154,26,5,8,51,11,8,35,52,3,1,10,3,15
ziskri01,1979,1,TEX,AL,144,503,563,69,132,21,1,18,64,1,1,57,75,4,0,1,2,15
aikenwi01,1980,1,KCA,AL,151,543,623,70,151,24,0,20,98,1,0,64,88,3,7,0,9,23
armasto01,1980,1,OAK,AL,158,628,666,87,175,18,8,35,109,5,3,29,128,4,2,2,5,22
baineha01,1980,1,CHA,AL,141,491,518,55,125,23,6,13,49,2,4,19,65,7,1,2,5,15
