Event,Round,Diver,Country,Rank,DiveNo,Difficulty,JScore,Judge,JCountry
M3mSB,3 - Final,RUIZ Mark,USA,7,3,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,RUIZ Mark,USA,7,3,3.1,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,RUIZ Mark,USA,7,3,3.1,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7,GEAR Dennis,NZL
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7,JOHNSON Bente,NOR
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,RUIZ Mark,USA,7,4,3.5,7,CRUZ Julia,ESP
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,8,GEAR Dennis,NZL
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,8,BOYS Beverley,CAN
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,8,CALDERON Felix,PUR
M3mSB,3 - Final,RUIZ Mark,USA,7,5,3,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,5.5,GEAR Dennis,NZL
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,5.5,BOYS Beverley,CAN
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,6,JOHNSON Bente,NOR
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,6.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,6.5,CALDERON Felix,PUR
M3mSB,3 - Final,RUIZ Mark,USA,7,6,3.5,6,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,1,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,2,3,8,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,7,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,6.5,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,7,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,3,3,6.5,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,4.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,5.5,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,4,3.4,6,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,8,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,8,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,7,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,5,3.1,8,CRUZ Julia,ESP
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,8,BOYS Beverley,CAN
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,8.5,JOHNSON Bente,NOR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,TERAUCHI Ken,JPN,8,6,3.5,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,8,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,1,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,8,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,8,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,2,3.1,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,8,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,3,3.1,7,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,4,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,5,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,6.5,GEAR Dennis,NZL
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7,JOHNSON Bente,NOR
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7,CALDERON Felix,PUR
M3mSB,3 - Final,AHRENS Stefan,GER,9,6,3.3,7,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,7,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,8,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,1,3.1,8,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8.5,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,2,3.3,8,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,6.5,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,6.5,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,6.5,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,3,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,6.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,4,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,4.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,5.5,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,5.5,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,5,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,5,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,6,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,5,3,6,CRUZ Julia,ESP
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7,JOHNSON Bente,NOR
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,8,BOUSSARD Michel,FRA
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7,CALDERON Felix,PUR
M3mSB,3 - Final,WELS Andreas,GER,10,6,3.1,7,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,1,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,8,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,8,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,8,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,2,3.1,7,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,6.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,3,3,7,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,4,3.5,6.5,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,5.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,6,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,6,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,6.5,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,6,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,7,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,5,3.4,6,CRUZ Julia,ESP
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,6,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,6.5,GEAR Dennis,NZL
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,6,BOYS Beverley,CAN
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,5.5,JOHNSON Bente,NOR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,5.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,5.5,CALDERON Felix,PUR
M3mSB,3 - Final,LENGYEL Imre,HUN,11,6,3.4,6,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,1,3.1,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,4.5,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,2,3.4,5,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,3,3,7.5,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,6.5,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,5.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,5.5,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,6,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,6,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,5.5,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,4,3,6,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,6.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,6.5,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,7,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,7,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,7,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,5,3.5,6.5,CRUZ Julia,ESP
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7.5,GEAR Dennis,NZL
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7.5,BOYS Beverley,CAN
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7.5,JOHNSON Bente,NOR
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7.5,BOUSSARD Michel,FRA
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7,CALDERON Felix,PUR
M3mSB,3 - Final,ALLY Tony,GBR,12,6,3,7.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,7.5,WANG Facheng,CHN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8.5,ALT Walter,GER
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8,JOHNSON Bente,NOR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8.5,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8,McFARLAND Steve,USA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,1,3.1,8,CALDERON Felix,PUR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,8,GEAR Dennis,NZL
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,8,WANG Facheng,CHN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,7.5,ALT Walter,GER
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,7.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,8,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,7.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,2,3,8,CALDERON Felix,PUR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8.5,WANG Facheng,CHN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8,ALT Walter,GER
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8.5,JOHNSON Bente,NOR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8,BOUSSARD Michel,FRA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8.5,McFARLAND Steve,USA
M3mSB,1 - Prelim,XIONG Ni,CHN,1,3,3,8.5,CALDERON Felix,PUR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,7,MENA Jesus,MEX
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,BOYS Beverley,CAN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,CRUZ Julia,ESP
M3mSB,1 - Prelim,XIONG Ni,CHN,1,4,3.4,8,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,7.5,MENA Jesus,MEX
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,8,BOYS Beverley,CAN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,8,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,7.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,7.5,CRUZ Julia,ESP
M3mSB,1 - Prelim,XIONG Ni,CHN,1,5,3.3,8,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,8,RUIZ-PEDREGUERA Rolando,CUB
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,7,MENA Jesus,MEX
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,7.5,BOYS Beverley,CAN
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,8,ZAITSEV Oleg,RUS
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,7.5,BOOTHROYD Sydney,GBR
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,7,CRUZ Julia,ESP
M3mSB,1 - Prelim,XIONG Ni,CHN,1,6,3.4,7.5,BARNETT Madeleine,AUS
M3mSB,1 - Prelim,PLATAS Fernando,MEX,2,1,3.1,8.5,GEAR Dennis,NZL
M3mSB,1 - Prelim,PLATAS Fernando,MEX,2,1,3.1,8,WANG Facheng,CHN
M3mSB,1 - Prelim,PLATAS Fernando,MEX,2,1,3.1,9,ALT Walter,GER
